name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
2544-avr-enamine,CCC(C)NC(=O)Nc1cccnc1N1CCCC1,262.179361324,2,3,4,2.601800000000001,57.260000000000005
2545-avr-enamine,COc1ccc(NC(=O)NCC(C)(C)N2CCN(C)CC2)cn1,321.21647510400004,2,5,5,1.2377000000000005,69.73
2546-avr-enamine,O=C(NC1CCCC1n1ccnc1)C1CCCCC1,261.184112356,1,3,3,2.6732000000000005,46.92
2547-avr-enamine,CNC(=O)Cc1noc(CC2CCCC2)n1,223.132076784,1,4,4,1.090799999999999,68.02000000000001
2548-avr-enamine,CS(=O)(=O)NC1CCN(CC1)C(=O)NCCc1ccccn1,326.14126156400005,2,4,5,0.3473000000000004,91.4
2549-avr-enamine,CC(Cn1cccn1)NC(=O)C1CCCN(C1)C(=O)C,278.174275944,1,4,4,0.6462999999999992,67.23
2550-avr-enamine,COCCn1cc(ccc1=O)C(=O)NCC1(CCCCCC1)N(C)C,349.2365418520001,1,5,7,1.8790999999999993,63.57
2551-avr-enamine,CNC(=O)Cc1noc(n1)C1CCC=CC1,221.11642672,1,4,3,1.1817999999999993,68.02000000000001
2552-avr-enamine,COCCn1nc(ccc1=O)C(=O)NCCC1=CCCCC1,305.173941596,1,5,7,1.5099999999999993,73.22
2553-avr-enamine,COCCn1cc(NC(=O)C2C(C=C(C)C)C2(C)C)ccc1=O,318.19434269199996,1,4,6,2.6716000000000006,60.33
2554-avr-enamine,COCCn1c(N)c(Sc2ccc(C)cc2)c(=O)[nH]c1=O,307.099062404,2,6,5,1.2248200000000002,90.10999999999999
2555-avr-enamine,CCn1c(=O)n(CC(C)(C)O)c2cc(ccc12)S(=O)(=O)N(C)C,341.140927216,1,6,5,0.8441000000000001,84.53999999999998
2556-avr-enamine,COCCOc1ccc(NC(=O)C2CN(C(C)C)C(=O)C2)cn1,321.16885621600005,1,5,7,1.3021999999999998,80.76
2557-avr-enamine,CCCC(C)C(=O)NCc1cccnc1N1CCOCC1,291.19467704,1,4,6,1.9706,54.46000000000001
2558-avr-enamine,CC(C)C(NC(=O)C)C(=O)NCc1cccnc1N1CCOCC1,334.20049069199996,2,5,6,0.6951000000000003,83.56
2559-avr-enamine,CC(Cn1ccnc1)NC(=O)CN1CCCCCC1=O,278.174275944,1,4,5,0.7903999999999998,67.23
2560-avr-enamine,CC1CCCCN1CCNC(=O)Cn1nc(C)cc1C,278.210661452,1,4,5,1.49054,50.160000000000004
2561-avr-enamine,CC(CNC(=O)Cn1cnnn1)N1CCCC(C)C1,266.185509324,1,6,5,-0.09029999999999982,75.94
2562-avr-enamine,CC(Cn1cncn1)NC(=O)C1CN(C)C(=O)C1,251.138224784,1,5,4,-0.7388999999999986,80.12
2563-avr-enamine,CC(Cn1cccn1)NC(C)C(=O)N1CC(C)OC(C)C1,294.205576072,1,5,5,0.8855,59.39
2564-avr-enamine,CC(C)C1CCC(CC1)NC(=O)Cc1cc(C)[nH]n1,263.19976242,2,2,4,2.5916200000000007,57.78
2565-avr-enamine,CNc1nc2n(C)c(=O)[nH]c(=O)c2n1CCOC,253.11748934,2,7,4,-0.8885999999999994,93.94000000000001
2566-avr-enamine,NC(=O)Cn1c(SCC(=O)NC2CC2)nnc1C1CC1,295.110295784,2,6,7,0.0114999999999994,102.9
2567-avr-enamine,CC1CCN(CC(O)CNC(=O)Nc2cc(C)no2)CC1,296.18484062799996,3,5,5,1.19732,90.63
2568-avr-enamine,COCCn1c(NCCO)nc2n(C)c(=O)[nH]c(=O)c12,283.128054024,3,8,6,-1.5260999999999985,114.16999999999999
2569-avr-enamine,COC[C@@H](O)Cn1c(nc2ccccc12)C(F)(F)F,274.092912316,1,4,4,2.0624000000000002,47.28
2570-avr-enamine,O=CNCc1nc2ccccc2n1CCOc1ccccc1,295.132076784,1,4,7,2.3613,56.150000000000006
2571-avr-enamine,CC(C)(C)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O,290.13789043599996,1,6,3,0.1312799999999994,96.88999999999999
2572-avr-enamine,CN(CC1CCCCC1O)C(=O)NCC(C)(C)c1ccncc1,319.22597716800004,2,3,5,2.551700000000001,65.46000000000001
2573-avr-enamine,CSc1ccc(NCC2CN(CC(C)C)CCO2)nn1,296.16708238800004,1,6,6,1.9672,50.28
2574-avr-enamine,Cc1nc(NC(=O)NC2C(CO)C3CCC2C3)sc1C,295.135447912,3,4,3,2.2884399999999996,74.25
2575-avr-enamine,Cc1ccc(Cl)c(OCC(O)Cn2nc(C)ccc2=O)c1,308.092770084,1,5,5,1.9534399999999998,64.35
2576-avr-enamine,CC(NC(=O)Nc1cc(C)cc(C)n1)C(C)N1CCOCC1,306.205576072,2,4,4,1.9291399999999999,66.49000000000001
2577-avr-enamine,CCSC1CCCC1NC(=O)Nc1cccnc1,265.124883228,2,3,4,2.877300000000001,54.02
