name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
232Pathogen_box,CCOc1ccccc1C(=O)Nc1cccc(c1)c1nc2ncccn2c1C,372.15862588000005,1.0,5.0,5.0,4.3557200000000025,68.52
233Pathogen_box,CC(Nc1nncc(n1)c1ccc(cc1)C(F)(F)F)c1cn(C)nc1C,362.14667920400007,1.0,6.0,4.0,3.772420000000002,68.52000000000001
234Pathogen_box,CC(Nc1cc(Cl)ccc1N1CCOCC1)C(=O)N1CCCC(C)C1,365.187004816,1.0,4.0,4.0,3.235500000000002,44.81
235Pathogen_box,COc1ccc(cc1)c1cncc2ccc(nc12)C(=O)NCCCn1ccnc1,387.1695249120001,1.0,6.0,7.0,3.322000000000001,81.92999999999999
236Pathogen_box,CO/C=C(/C(=O)OC)\c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,403.11682064400014,0.0,8.0,7.0,4.093180000000004,103.56
237Pathogen_box,Nc1ncc(Br)cc1c1nc2cc(Cl)cnc2n1,,,,,,
238Pathogen_box,C(C1CC1)N1Cc2ccccc2OC2(CCN(Cc3cnc4cnccc34)CC2)C1,,,,,,
239Pathogen_box,CCc1cc(=O)n(C)c(n1)SC(C)C(=O)Nc1ccc(F)cc1,335.110376036,1.0,5.0,5.0,2.6011000000000006,63.99
240Pathogen_box,CC(C)CNc1cc(nc2c(nnc12)c1ccccc1)C,,,,,,
241Pathogen_box,O=C(C1CCN(CC1)c1nnnn1c1ccccc1)N1CCc2ccccc2C1,388.201159388,0.0,6.0,3.0,2.4635999999999996,67.15
242Pathogen_box,CN1CCCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,314.154976416,0.0,2.0,3.0,4.066900000000003,6.48
243Pathogen_box,CCOC(=O)c1noc(N)c1c1ccccc1,232.084792244,1.0,5.0,3.0,2.1005000000000003,78.35
244Pathogen_box,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1ccc(F)cc1,312.127406004,1.0,2.0,3.0,2.0720999999999994,49.410000000000004
245Pathogen_box,CCC(=O)Nc1ccccc1C(=O)Nc1ccccn1,269.11642672,2.0,3.0,4.0,2.6824000000000003,71.09
246Pathogen_box,OB1OCc2ccc(NC(=O)c3ccccc3C(F)(F)F)cc12,321.078408272,2.0,3.0,2.0,2.1754,58.56
247Pathogen_box,COc1ccc(cc1c1cn(nn1)c1ccc(cc1)C(=N)N)C(=N)N,335.1494581640001,4.0,6.0,5.0,1.5110399999999995,139.68
248Pathogen_box,CN(CCc1ccccc1)c1nc(nc(C)c1Cl)c1ccccn1,338.129824288,0.0,4.0,5.0,4.179320000000003,41.910000000000004
249Pathogen_box,Cc1nc(nc(N2CCC(Cc3ccccc3)C2)c1Cl)c1ccccn1,364.145474352,0.0,4.0,4.0,4.5694200000000045,41.910000000000004
250Pathogen_box,OC(=O)c1cccc2oc(nc12)c1cccc(O)c1NC(=O)c1cc(on1)c1ccccc1,441.0960852,3.0,7.0,5.0,4.805900000000003,138.69
251Pathogen_box,Clc1ccc(Cl)c(CO[C@H]2CCCC[C@@H]2n2ccnc2)c1,324.079618556,0.0,3.0,4.0,4.890400000000004,27.05
252Pathogen_box,C1CN(CCO1)c1cc(nn1)c1ccc(Oc2ccccc2)cc1,,,,,,
253Pathogen_box,CC(C)(C)OC(=O)N1CCN(CC1)c1cc(nn1)c1ccc(Oc2ccccc2)cc1,,,,,,
254Pathogen_box,FC(F)(F)c1cc(NCCc2ccccc2)nc(n1)c1ccccn1,344.12488114000007,1.0,4.0,5.0,4.212000000000003,50.7
255Pathogen_box,Clc1cccc(CO[C@H]2CCc3ccccc3[C@@H]2n2ccnn2)c1,339.11383987600004,0.0,4.0,4.0,4.052500000000003,39.94
256Pathogen_box,C(N1CCOCC1)c1cc(nn1)c1ccc(Oc2ccccc2)cc1,,,,,,
257Pathogen_box,OC(=O)c1cccc2oc(nc12)c1ccccc1NC(=O)c1ccccc1,358.095356928,2.0,4.0,4.0,4.445300000000002,92.43
258Pathogen_box,Cc1nc(nc(NCCc2ccc(cc2)S(=O)(=O)C)c1Cl)c1ccccn1,402.09172452800004,1.0,6.0,6.0,3.5585200000000023,84.84
259Pathogen_box,COC(=O)c1cccc2oc(nc12)c1cccc(OC)c1NC(=O)c1cc(on1)c1ccccc1,469.127385328,1.0,8.0,6.0,5.197300000000004,116.69
260Pathogen_box,CNCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1,309.134048856,1.0,2.0,6.0,4.435000000000003,21.259999999999998
261Pathogen_box,CO[C@@H](C(=O)N1Cc2nnc(NC(=O)c3ccc(cc3)N3CCN(C)CC3)c2C1)c1ccccc1,,,,,,
262Pathogen_box,CNC(=O)c1nn(C)c2c3nc(Nc4ccc(cc4)N4CCN(C)CC4)ncc3CC(C)(C)c12,460.26990764400006,2.0,8.0,4.0,2.5658000000000003,91.21
263Pathogen_box,CC(C)n1c(C)ncc1c1ccnc(Nc2ccc(cc2)S(=O)(=O)C)n1,371.141595912,1.0,7.0,5.0,3.376520000000002,89.77
264Pathogen_box,C1CN(CCN1)c1cc(nn1)c1ccc(Oc2ccccc2)cc1,,,,,,
265Pathogen_box,C1CC(CCO1)c1cc(nn1)c1ccc(Oc2ccccc2)cc1,,,,,,
266Pathogen_box,NC(=N)Nc1ccc(c(Cl)c1)c1oc(cc1)c1ccc(NC(=N)N)cc1Cl,402.07626449200006,6.0,3.0,4.0,4.531140000000001,136.94000000000003
267Pathogen_box,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(cc1Cl)c1ccnc(c1)N1CCNCC1,494.10585036800006,2.0,7.0,5.0,3.6161400000000015,92.14999999999999
268Pathogen_box,NC(=N)Nc1ccc(cc1Cl)c1oc(cc1)c1ccc(N=C(N)N)c(Cl)c1,402.07626449200006,5.0,3.0,4.0,4.130670000000001,139.44
269Pathogen_box,Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,394.099667032,2.0,5.0,5.0,5.327100000000002,73.06
270Pathogen_box,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=O)CN5CCOCC5)cc34)cc2Cl)c1,521.16299556,2.0,7.0,8.0,5.015600000000003,88.61
271Pathogen_box,CC1=Nc2ccc(Cl)cc2C(O)(N1CCN1CCCCC1)c1ccc(C)cc1,397.192090196,1.0,4.0,4.0,4.693220000000005,39.07000000000001
272Pathogen_box,CN1CCN(CC1)S(=O)(=O)c1ccc(cc1)c1ccc2c(Nc3ncc(Cl)cn3)ccnc2c1,494.12917265600015,1.0,7.0,5.0,4.024900000000002,91.32000000000001
273Pathogen_box,COc1ccc(cc1OCc1ccccn1)C1=NN(C2CCCCCC2)C(=O)C1(C)C,421.23654185199996,0.0,5.0,6.0,4.964500000000005,64.02000000000001
274Pathogen_box,C1CN=C(N1)c1ccc(cc1)c1cc(on1)c1cccc(c1)C1=NCCN1,357.15896022800007,2.0,6.0,4.0,2.7082000000000006,74.81
275Pathogen_box,COc1cc(cc2cc(oc12)c1ccc(cc1)C1=NCCN1)C1=NCCN1,360.1586258800001,2.0,6.0,4.0,2.8080000000000007,71.15
276Pathogen_box,NCCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(OCc2ccc(Cl)cc2)cc1,448.05121088799996,1.0,3.0,7.0,5.831300000000003,55.56
277Pathogen_box,COc1cc(ccc1c1cn(nn1)c1cccc(c1)C1=NCCN1)C1=NCCN1,387.1807582920001,2.0,8.0,5.0,1.6424999999999994,88.72
278Pathogen_box,CN(C)CC(=O)NCCN1C(c2ccccc2)c2cc(Cl)ccc2N=C1C,384.17168910000004,1.0,4.0,6.0,3.4727000000000023,47.940000000000005
279Pathogen_box,CO[C@@H]1CN(C[C@H]1O)c1ccc(C#CC2(O)CN3CCC2CC3)c(Cc2ccccc2)n1,433.2365418520001,2.0,6.0,4.0,1.676499999999999,69.06
280Pathogen_box,CCCCN(CCCC)c1c(cc(cc1C#N)S(=O)(=O)Nc1ccccc1)C#N,410.177647072,1.0,5.0,10.0,4.637360000000005,96.99000000000001
281Pathogen_box,COc1cc(ccc1n1cc(nn1)c1cccc(c1)C1=NCCN1)C1=NCCN1,387.1807582920001,2.0,8.0,5.0,1.6424999999999998,88.72
282Pathogen_box,NC(=N)c1ccc(cc1)c1cc(on1)c1ccccc1,263.105862036,2.0,3.0,3.0,3.292670000000002,75.9
283Pathogen_box,COc1ccc(cc1c1cn(nn1)c1cccc(c1)C1=NCCN1)C1=NCCN1,387.1807582920001,2.0,8.0,5.0,1.6424999999999994,88.72
284Pathogen_box,CCc1ccccc1n1c(C)cn2c3c(=O)n(C(C(C)C)C(=O)OC)c(=O)n(C)c3nc12,437.206304344,0.0,9.0,5.0,2.3795200000000003,92.53000000000002
285Pathogen_box,CO/N=C(\C(=O)OC)/c1ccccc1CO/N=C(\C)/c1cccc(c1)C(F)(F)F,408.129691748,0.0,6.0,7.0,4.169700000000003,69.48
286Pathogen_box,Cc1nn2c(=O)c3c(CCCC3)[nH]c2c1c1ccc(Cl)cc1,313.098189812,1.0,3.0,1.0,3.5302200000000017,50.160000000000004
287Pathogen_box,Cc1nn2c(O)c3CCCCc3nc2c1c1ccc(F)cc1,297.127740352,1.0,4.0,1.0,3.4282200000000014,50.42
288Pathogen_box,Cc1onc(C)c1COc1cccc(c1)C(=O)Nc1ncccc1C,337.142641468,1.0,5.0,5.0,3.8261600000000024,77.25
289Pathogen_box,O=C(NCCc1ccn(n1)c1ccccc1)C1CCCCC1,297.184112356,1.0,3.0,5.0,3.111300000000001,46.92
290Pathogen_box,Fc1ccc(cc1)c1oc(cc1)C(=O)NCc1nnc2CCCCCn12,354.149204068,1.0,5.0,4.0,3.3336000000000015,72.95000000000002
291Pathogen_box,CC1CCCCN1C(=O)NCCc1coc(n1)c1ccc(F)cc1,331.16960516399996,1.0,3.0,4.0,3.6072000000000024,58.370000000000005
292Pathogen_box,CS(=O)(=O)c1ccccc1C(=O)N(Cc1ccccc1)c1ccccc1,365.108564468,0.0,3.0,5.0,3.9371000000000027,54.45
293Pathogen_box,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,383.14005462399996,1.0,4.0,6.0,4.6666200000000035,56.150000000000006
294Pathogen_box,CC(C)(C)C(O)C(Oc1ccc(cc1)c1ccccc1)n1cncn1,337.1790269760001,1.0,5.0,5.0,3.929700000000002,60.17
295Pathogen_box,CC1COC(Cn2cncn2)(O1)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,405.064696764,0.0,6.0,5.0,4.665500000000003,58.400000000000006
296Pathogen_box,O=C(NCCc1csc(n1)c1ccccc1)c1ccccc1,308.098334132,1.0,3.0,5.0,3.782600000000002,41.99
297Pathogen_box,Fc1ccc(cc1)N1CCN(CCCCN(CC#N)C(=O)OCc2ccccc2)CC1,424.22745438799996,0.0,5.0,9.0,3.8902800000000033,59.81
298Pathogen_box,Fc1c(cc(NC(=O)N2CCCC2)cc1)c1nc2cc(cnc2[nH]1)c1ccccc1,401.16518848000004,2.0,3.0,3.0,5.0587000000000035,73.91
299Pathogen_box,Cc1c(C)c(=O)[nH]c(n2nc(C)cc2NC(=O)c2ccc(S(=O)(=O)N(CC)CC)cc2)n1,458.17362431199996,2.0,7.0,7.0,2.1636599999999993,130.04999999999998
300Pathogen_box,O=C(N1CCN(Cc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)CC1)c1cc(C#N)ccc1,474.17256169200004,1.0,5.0,6.0,3.6255000000000024,93.50999999999999
301Pathogen_box,O=C(N1CCN(Cc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2)CC1)c1cc(C#N)ccc1,490.167476312,1.0,6.0,7.0,3.325680000000002,102.74000000000001
302Pathogen_box,Cc1c(F)cccc1CN1CCCC(Cc2nc(c3ccc(NC(=O)C)cc3)no2)C1,422.211804324,1.0,5.0,6.0,4.597220000000004,71.26
303Pathogen_box,O=C(N1CC(c2cc(NC)cc(C)n2)OCC1)c1n[nH]c2c1cccc2,351.16952491200004,2.0,5.0,3.0,2.52172,83.14000000000001
304Pathogen_box,Clc1ccc(CN2CCN(CC2)C2=NCCN2)cc1Cl,312.090851936,1.0,4.0,2.0,2.0701999999999994,30.869999999999997
