name,smiles
661-avr-enamine,CC(CNC(=O)C(C)n1cncn1)N1CCOCC1
662-avr-enamine,CCc1nc(CC(=O)NC(C)C(=O)NC(C)(C)C)cs1
663-avr-enamine,CC(C)N1CC(CC1=O)C(=O)NCCc1csc(C)n1
664-avr-enamine,CC(NCC1(O)CCCCC1)C(C)n1cc(C)cn1
665-avr-enamine,Cc1nc(CCNC(=O)CN2CSCC2=O)cs1
666-avr-enamine,C=CCn1c(=O)n(CC=C)c(=O)n(CC(=O)NC2CC2)c1=O
667-avr-enamine,CCOC(C)C(=O)NCc1ccc(nc1)N1CCOCC1
668-avr-enamine,Cc1nn(CC(=O)NC(=O)NC2CCCCC2)c(=O)c(C#N)c1C
669-avr-enamine,O=C(CC1=CCCCC1)NCC1(CCCC1)c1ccncc1
670-avr-enamine,COc1ccccc1OCCn1c(nc2ccccc12)C(C)NC=O
671-avr-enamine,CCC(O)CN1CCN(CC1)C(=O)c1ccc(=O)n(CCOC)c1
672-avr-enamine,COCCn1c(nc2n(C)c(=O)n(C)c(=O)c12)N1CCNCC1
673-avr-enamine,COCCNc1nc2n(C)c(=O)n(C)c(=O)c2n1CCOC
674-avr-enamine,COCCn1cc(NC(=O)CCC2CCCCO2)ccc1=O
675-avr-enamine,CCNC(=O)Cn1ccc(NC(C)COC)n1
676-avr-enamine,Cn1c(=O)n(CC(O)COCc2ccco2)c2ccccc12
677-avr-enamine,O=C(NCCN1C(=O)CNC1=O)Nc1cccnc1
678-avr-enamine,CN(CC(O)Cn1cnc2ccccc12)Cc1ccccc1
679-avr-enamine,CC1CCC(O1)C(=O)Nc1ccnc(C)c1Cl
680-avr-enamine,Clc1cnc(NC(=O)COCC2CCCO2)cc1Cl
681-avr-enamine,COC1(CNC(=O)Nc2ccncc2F)CCC1
682-avr-enamine,CSC1CCCC(C1)NC(=O)Nc1ccncc1F
683-avr-enamine,CCc1nc(CC(=O)NC(CC(C)C)C(=O)O)cs1
684-avr-enamine,CCOC1CC(NC(=O)Nc2cc(C)on2)C21CCC2
685-avr-enamine,COC1CCCC1NC(=O)Nc1ccc(F)cn1
686-avr-enamine,Fc1ccc(NC(=O)NC2CCN(CC3CCOC3)CC2)nc1
687-avr-enamine,OC(C(=O)O)c1cccnc1
688-avr-enamine,NCCNS(=O)(=O)Cc1ccon1
689-avr-enamine,CCNC(=O)CCNC(C)Cn1cccn1
690-avr-enamine,Cc1nc2cc(ccc2n1CCO)C(=O)O
691-avr-enamine,COCCn1c(nc2ccccc12)C(C)O
692-avr-enamine,Cc1cc(O)n(CC2CCCO2)c(=O)c1C#N
693-avr-enamine,OC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCCCC1
694-avr-enamine,O=C(Cn1ccc(=O)[nH]c1=O)NC1CCCCCC1
695-avr-enamine,COCCn1c(nc2ccccc12)c1ccc(OC)c(O)c1
696-avr-enamine,CN(CC(O)Cn1cnc2cc(C)c(C)cc12)Cc1cnc(C)s1
697-avr-enamine,FC(F)(F)c1c[nH]c(=O)c(NC(=O)COC2CCCC2)c1
698-avr-enamine,CCN(CC)c1ccc(NC(=O)NC2CCC(O)CC2)cn1
699-avr-enamine,CCC(C)(CNC(=O)Nc1nccs1)N1CCOCC1
700-avr-enamine,Cc1nc(CCNC(=O)NCC2CCOC2)cs1
701-avr-enamine,NC(=O)Cn1cc(NC(=O)NCC2CCCO2)cn1
702-avr-enamine,CC(C)(C)NC(=O)Cc1csc(n1)N1CCCNC1=O
703-avr-enamine,COc1ccc(NC(=O)NCC(C)(C)N2CCOCC2)cn1
704-avr-enamine,Cc1nnc(NC(=O)NC2CCN(CC(=O)N)CC2)s1
705-avr-enamine,COc1ncccc1NC(=O)NC1CC1
706-avr-enamine,CC1CCCCN1CCNC(=O)Cn1ccccc1=O
707-avr-enamine,CC(Cn1cccn1)NS(=O)(=O)N1CCCC(C)C1
708-avr-enamine,CC(Cn1cc(C)cn1)NC(C)C(=O)N1CCOCC1
709-avr-enamine,CC(NC(=O)Cc1c(C)nc(C)[nH]c1=O)C1CC2CCC1C2
710-avr-enamine,CC(Cn1cccn1)NC(=O)C1CN(CC2CC2)C(=O)C1
711-avr-enamine,CNC(=O)Cn1nnnc1C1CCCC1
712-avr-enamine,FC(F)(C(=O)NCCC(=O)N1CCCCC1)c1ccccn1
713-avr-enamine,CC(Cn1ccnc1)NC(=O)CC1CCC=C1
714-avr-enamine,CC(Cn1ccnc1)NC(=O)C1=NN(C)C(=O)CC1
715-avr-enamine,COCCn1nc(ccc1=O)C(=O)NCC1CCCO1
716-avr-enamine,OC(COc1ccc(CC#N)cc1)Cn1cnc2ccccc12
717-avr-enamine,O=C(Cn1c(=O)c(C#N)cn(C2CC2)c1=O)NCC1CCCO1
718-avr-enamine,Cn1c(N)c(N2CCCCC2)c(=O)n(CC(=O)NC2CC2)c1=O
719-avr-enamine,CC(NCC(O)CN1CCOCC1)C(C)n1cccn1
720-avr-enamine,CCCN1CCC(CC1)NCC(O)c1ccncc1
721-avr-enamine,CCc1onc(C)c1NC(=O)NC1CC(C)(C)OC1(C)C
722-avr-enamine,CC(C)c1nccn1CC(=O)NC1CCCCNC1=O
723-avr-enamine,CCc1nc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)sc1C
724-avr-enamine,Cc1cc(C)cc(OCC(O)Cn2cnc(C)c(C)c2=O)c1
725-avr-enamine,Cc1ncn(CC(O)COCc2ccccc2Cl)c(=O)c1C
726-avr-enamine,CN1CCOC(C1)C(=O)Nc1ccnc(C)c1Cl
727-avr-enamine,Cc1ncn(CC(O)COc2ccccc2C(F)(F)F)c(=O)c1C
728-avr-enamine,Cc1nn(CC(=O)NCC2CC2)c(C)c1CCO
729-avr-enamine,Cc1nc(ccc1NC(=O)NC1CCOC(C1)C1CC1)N1CCCC1
730-avr-enamine,CCOC1CC(NC(=O)Cc2cnn(C)c2)C21CCCC2
731-avr-enamine,Cc1ccn(CC(=O)NC2(CCCCCC2)C#N)c(=O)c1C#N
732-avr-enamine,CCC(C)NC(=O)Cn1ccc(n1)C(C)O
733-avr-enamine,CC(C)CN1CCCCC1CNC(=O)Nc1c(C)ccn(C)c1=O
734-avr-enamine,COCCNC(=O)Cn1cc(N)cn1
735-avr-enamine,Cl.OC(=O)Cn1cc(CC2NC(=O)NC2=O)nn1
736-avr-enamine,CS(=O)(=O)CCN1CCOC(CNc2cccnn2)C1
737-avr-enamine,CC(CNC(=O)Nc1cc(C)on1)N1CCCC(C)C1
738-avr-enamine,COc1ncccc1NC(=O)NCCN1CCN(CC1)C(=O)C
739-avr-enamine,CC(Cn1cccn1)NC(=O)NC1CCCCC1C
740-avr-enamine,CC(NC(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1)C1CCCO1
741-avr-enamine,CCN1CCCC(CNC(=O)Nc2cnn(CC)c2)C1
742-avr-enamine,Cl.Cl.N[C@H]1CCCC[C@H]1n1cc(CO)nn1
743-avr-enamine,Cc1cc2ncn(CC(O)CN3C(=O)NC(C)(C)C3=O)c2cc1C
744-avr-enamine,NC(=O)C1COCCN1c1ncc(cc1Cl)C(F)(F)F
745-avr-enamine,CC1CCC(CC1)NC(=O)Nc1nncs1
746-avr-enamine,CC(O)CNC(=O)Nc1cccnc1N1CCCC1
747-avr-enamine,CNC(=O)C(CC(C)C)NC(=O)Cc1c(C)noc1C
748-avr-enamine,CC(=O)NCC(=O)NCc1cccnc1N1CCOCC1
749-avr-enamine,CC1CCCN(C1)S(=O)(=O)NCCc1ccccn1
750-avr-enamine,OC(COc1ccc(C#N)cc1)Cn1cnc2ccccc12
751-avr-enamine,CC1CCN(CCNC(=O)Cn2ccccc2=O)CC1
752-avr-enamine,O=C(Cn1cncn1)NC(C1CC1)C1CC1
753-avr-enamine,CCSCc1ccnc(NC(=O)C2CCCO2)c1
754-avr-enamine,CC(C(=O)NCC1CCS(=O)(=O)C1)n1cncn1
755-avr-enamine,CN1CC(CC1=O)C(=O)NCCc1cccnc1
756-avr-enamine,CC1CCC(CC1)NC(=O)Cn1ccc(=O)[nH]c1=O
757-avr-enamine,OCCCc1nc2ccccc2n1CCOc1ccccc1
758-avr-enamine,CC(Cn1ccnc1)NC(=O)C1CCCCC1
759-avr-enamine,CN(C)C1(CNC(=O)Cc2c(C)noc2C)CCCCC1
760-avr-enamine,COCCn1nc(ccc1=O)C(=O)N(CC(=O)N)C1CCCC1
761-avr-enamine,CSc1nsc(NC(=O)NC2CCCC=C2)n1
762-avr-enamine,CCC(C)C(=O)NCc1ccc(nc1)N1CCOCC1
763-avr-enamine,O=C(Cc1ccon1)NC1CCOC2(CCCCC2)C1
764-avr-enamine,COCCn1nc(ccc1=O)C(=O)NC(C1CC1)C1CC1
765-avr-enamine,Cc1cc(NC(=O)NC(C2CC2)C2CC2)ccn1
766-avr-enamine,OCCn1cc(NC(=O)NCC2CCCC2)cn1
767-avr-enamine,COCCn1nc(C)c(NC(=O)NC2CCCCC2)c1C
768-avr-enamine,CC(C)c1noc(CCNC(=O)N2CC(C)OC(C)C2)n1
769-avr-enamine,OCC1(CNC(=O)Nc2cnc(nc2)C2CC2)CC1
770-avr-enamine,Cc1ncn(CC(O)COCc2ccccc2)c(=O)c1C
771-avr-enamine,Cc1ncn(CC(O)COc2ccc(F)cc2)c(=O)c1C
772-avr-enamine,Cc1ncn(CC(O)COCc2ccco2)c(=O)c1C
773-avr-enamine,CC(CNC(=O)NC1CCC(C)CC1)c1nccs1
774-avr-enamine,Cc1cc(NC(=O)NC(C)(CO)C2CCCCC2)n(C)n1
775-avr-enamine,Cn1ncnc1NC(=O)NC1CCOC(C1)C1CC1
776-avr-enamine,CN(C)c1ccc(NC(=O)NCC2CCCC2O)cn1
777-avr-enamine,OCCC1(CCCCC1)NC(=O)Nc1cccnc1
778-avr-enamine,O=C(CNC(=O)Nc1ccc(nn1)C1CC1)NC1CCCCC1
779-avr-enamine,CC(C)(CNC(=O)N1CCCN(CC1)C(=O)C1CC1)c1ccncc1
780-avr-enamine,FC(F)(F)C(=O)N1CCC(CNC(=O)Nc2cccnc2)CC1
781-avr-enamine,Cc1nc(CCNC(=O)NC2CCCC2)cs1
782-avr-enamine,CC(Cn1cccn1)NCC(=O)NCC(F)(F)F
783-avr-enamine,NS(=O)(=O)NCc1ccc(nc1)N1CCOCC1
784-avr-enamine,Cc1cc2ncn(CC(O)CN3CCN(CCO)CC3)c2cc1C
785-avr-enamine,Cc1nc(CC(=O)NCC2CCCO2)cs1
786-avr-enamine,CC(CNC(=O)C(C)n1cncn1)N1CC(C)OC(C)C1
787-avr-enamine,Cc1cc(NC(=O)NCCN2CCCC2)n(C)n1
788-avr-enamine,CCN1CCC(CNC(=O)Nc2cccnc2OC)CC1
789-avr-enamine,O=C(NCCC1=CCCCC1)Nc1cccnc1
790-avr-enamine,COc1ncccc1NC(=O)NCC1CCS(=O)(=O)C1
791-avr-enamine,CC(Cn1cccn1)NC(=O)C1CCCCC1
792-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC(=O)NC2CCCCC2)c1
793-avr-enamine,COc1ccc(NC(=O)NCCN2CCCCC2C)cn1
794-avr-enamine,CC(Cn1cccn1)NC(=O)NCC1CCCO1
795-avr-enamine,COc1ncccc1NC(=O)NC1CCS(=O)(=O)C1
796-avr-enamine,Cc1cc(NC(=O)NC2CCS(=O)(=O)C2)no1
797-avr-enamine,CC(Cn1ccnc1)NC(=O)N1CCN(CC1)C(=O)C
798-avr-enamine,COc1ncccc1NC(=O)NCCN1CCCCCC1=O
799-avr-enamine,CCc1nnnn1CC(=O)NC1CCN(CC1)C(=O)C
800-avr-enamine,[O-][N+](=O)c1ccc(=O)n(CC(=O)NCCC2=CCCCC2)c1
801-avr-enamine,COc1ncccc1NC(=O)NCC(=O)N1CCCC1
802-avr-enamine,COc1ccc(NC(=O)NCCN2CCOCC2)cn1
803-avr-enamine,Cn1cc(NC(=O)NC2CCCN(C2)S(=O)(=O)C)ccc1=O
804-avr-enamine,CC(O)c1nc2ccccc2n1CCOc1ccccc1F
805-avr-enamine,COC1(CNC(=O)Nc2cnns2)CCC1
806-avr-enamine,CCCc1nnc(NC(=O)NCC2CCCO2)s1
807-avr-enamine,CS(=O)(=O)N1CCN(CC1)C(=O)NCCc1ccccn1
808-avr-enamine,CSC(C)C(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1
809-avr-enamine,Cc1nc(CCNC(=O)N2CCC(O)CC2)cs1
810-avr-enamine,CC(NC(=O)Nc1ccc(nc1C)N1CCOCC1)C1CCC1
811-avr-enamine,CC(C)c1nc(CC(=O)NC2CCCCNC2=O)cs1
812-avr-enamine,O=C(NCCc1cccnc1)NCC1CN2CCCC2CO1
813-avr-enamine,CC(C)COC(C)C(=O)NCc1ccc(nc1)N1CCOCC1
814-avr-enamine,CC1CC(C)CN(CCNC(=O)Cn2ccccc2=O)C1
815-avr-enamine,O=C(NCC#C)c1cccnc1N1CCOCC1
816-avr-enamine,CC(Cn1ccnc1)NC(=O)C1CCCC1
817-avr-enamine,Cc1noc(C)c1CC(=O)NC1CCN2CCCCC12
818-avr-enamine,O=C(NC1CC1)Nc1cnc(nc1)C1CC1
819-avr-enamine,Cc1csc(=O)n1CC(=O)NCCC1=CCCCC1
820-avr-enamine,CNC(=O)CNC(=O)Cn1cc(ccc1=O)C(F)(F)F
821-avr-enamine,CC1CCN(CC1)S(=O)(=O)NCCc1cccnc1
822-avr-enamine,CC1CCC(CC1)NC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O
823-avr-enamine,OC1(Cn2nc(cc(c2=O)C(F)(F)F)C2CC2)CCCCC1
824-avr-enamine,OC(COCc1cccs1)Cn1cnc2cc(F)c(F)cc12
825-avr-enamine,CC(NCCn1cccn1)C(=O)N1CC(C)OC(C)C1
826-avr-enamine,CC(NCCC(=O)NC1CCCC1)C(C)n1cccn1
827-avr-enamine,Nc1nc(SCC2CCCCO2)ncc1C#N
828-avr-enamine,COCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CC(C)CC(C)C1
829-avr-enamine,CCC(O)c1nc2ccccc2n1CCOc1ccccc1OC
830-avr-enamine,CCC(C)NC(=O)Cn1c(N)nc(C#N)c1C#N
831-avr-enamine,CCOCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)n1nc(C)c(C)c1C
832-avr-enamine,Cc1nc(C)c(CC(=O)NC2CCCCCCC2)c(=O)[nH]1
833-avr-enamine,Cc1ccnc(NC(=O)NCCC2CCCCO2)c1
834-avr-enamine,COC1(C)CC(NC(=O)Cn2cccn2)C1(C)C
835-avr-enamine,Cn1cccc(NC(=O)NC2CCC(C)(C)CC2)c1=O
836-avr-enamine,CN1C2CCCC1CC(C2)NC(=O)Nc1ncco1
837-avr-enamine,Cl.C1COC(CN1)c1ncon1
838-avr-enamine,O=C(NC1CCCC1)Nc1nncs1
839-avr-enamine,Cc1nnc(NC(=O)NC2CCCCC2)s1
840-avr-enamine,CCOc1ncccc1NC(=O)NC1CCCCNC1=O
841-avr-enamine,Oc1cccnc1NC(=O)C1CCCO1
842-avr-enamine,FC(F)(F)c1ccc(=O)n(CC(=O)NC2CCS(=O)(=O)C2)c1
843-avr-enamine,CCN1CCN(CC1)C(C)CNC(=O)Nc1nccs1
844-avr-enamine,CC1CCCCC1OCCNC(=O)Nc1cc(C)on1
845-avr-enamine,CCOc1ncccc1NC(=O)NC1CCN(CC1)S(=O)(=O)C
846-avr-enamine,O=C(NCCc1ccccn1)C1CN(CC2CC2)C(=O)C1
847-avr-enamine,COc1ccc(NC(=O)NCC2CC2)cn1
848-avr-enamine,NC(=O)Cc1nc2ccccc2n1CC(O)c1cc(F)ccc1F
849-avr-enamine,CC(NCCN1C(=O)CNC1=O)C(C)n1cccn1
850-avr-enamine,[O-][N+](=O)c1ccc(=O)n(CC(=O)NC2CCCCCCC2)c1
851-avr-enamine,[O-][N+](=O)c1ccc(=O)n(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1
852-avr-enamine,O=C(NCCN1CCOCC1)Nc1ccccn1
853-avr-enamine,CN1N=C(CCC1=O)C(=O)NCCc1nc(C)no1
854-avr-enamine,CC(C)CNC(=O)Nc1nnc(s1)C1CC1
855-avr-enamine,Cn1c(=O)n(C)c2ncn(CC(O)c3cccc(F)c3)c2c1=O
856-avr-enamine,CC(C)(CNC(=O)Nc1cccnc1N1CCCC1)N1CCOCC1
857-avr-enamine,CN(C)S(=O)(=O)c1ccc(=O)n(CC(=O)NC(=O)NC2CC2)c1
858-avr-enamine,OC1(CNC(=O)Nc2ccccn2)CCCCC1
859-avr-enamine,COCCNc1ccc(cn1)S(=O)(=O)N1CCCC1
860-avr-enamine,Cc1ncn(CC(=O)NCC2CCCO2)c1C
861-avr-enamine,O=C(NCCn1ccnc1)C1CCC=CC1
862-avr-enamine,FC(F)(F)C1CCCCC1NC(=O)Cn1cncn1
863-avr-enamine,Cn1c(=O)ccn(CC(=O)NCCN2CCCCCC2=O)c1=O
864-avr-enamine,CC(CNC(=O)Cc1c(C)nn(C)c1C)N1CCCC1
865-avr-enamine,O=C(NCCc1cccnc1)C1CC2CCC1C2
866-avr-enamine,CC1(C)C2CCC1(C)C(C2)NC(=O)Cn1ccc(=O)[nH]c1=O
867-avr-enamine,O=C(Cn1cnc(C#N)n1)NC1CCCCNC1=O
868-avr-enamine,CC1CCN(CC(O)Cn2c(C)nc3ccccc23)CC1
869-avr-enamine,COC1(C)CC(NC(C)Cc2cc(C)[nH]n2)C1(C)C
870-avr-enamine,CCOCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CC(C)CC(C)C1
871-avr-enamine,CCOCCn1c(CN2CCOCC2)nc2n(C)c(=O)[nH]c(=O)c12
872-avr-enamine,OCc1nc2ccccc2n1CC(O)c1ccc(F)cc1
873-avr-enamine,Cn1c(=O)n(CC(O)COc2ccc(F)cc2)c2ccccc12
874-avr-enamine,CC(C)c1nccn1CC(=O)NC(=O)NC1CC1
875-avr-enamine,COC1(CNC(=O)Nc2ncnn2C)CCC1
876-avr-enamine,COC(C)(C)C(=O)Nc1cnc(N2CCCCC2)c(C)c1
877-avr-enamine,Cc1ccncc1NC(=O)NC1(CCCC1)C(=O)NCC1CC1
878-avr-enamine,Cc1ccc(NC(=O)NCC2CCCCC2O)nc1
879-avr-enamine,Cc1cccc(NC(=O)N[C@H]2CC[C@H](O)CC2)n1
880-avr-enamine,CCSC1CCCC1NC(=O)Nc1ncccc1C
881-avr-enamine,Clc1cn(CCOc2cccc(C#N)c2)c(=O)[nH]c1=O
882-avr-enamine,Cc1csc(=O)n1CC(=O)NCC(C)(O)C1CCCC1
883-avr-enamine,CC1(NC(=O)NC1=O)c1ccncc1
884-avr-enamine,FC(F)(F)CNC(=O)CNCCn1cccn1
885-avr-enamine,Cn1ccnc1CCNC(=O)NC1CCCCC1
886-avr-enamine,CC(Cn1cccn1)NCC(=O)NC1CCOCC1
887-avr-enamine,O=C(Cn1cnnn1)NCCC1CC2CCC1C2
888-avr-enamine,CC1CCCN(CCNC(=O)Nc2cc(C)nn2C)C1
889-avr-enamine,CCN1CCN(CC1)C(=O)Nc1cnn(CC(=O)N)c1
890-avr-enamine,CCc1nc(CCNC(=O)C2(C)CCCC2)sc1C
891-avr-enamine,CC1CCCC(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)C1C
892-avr-enamine,CC(C)(CNC(=O)Nc1ccc(nc1)N1CCCC1)N1CCOCC1
893-avr-enamine,CN(C)C1(CNC(=O)Nc2cc(C)on2)CCCCC1
894-avr-enamine,Nc1noc(CCNC(=O)NC2CCCCC2)n1
895-avr-enamine,CN(C)C(=O)c1ccc(nc1)N1CCCC(C1)OCCO
896-avr-enamine,CNC(=O)C1CCC(CC1)NC(=O)Nc1ccc(OC)nc1
897-avr-enamine,NC(=O)Cc1csc(NC(=O)CC2CCC=C2)n1
898-avr-enamine,Cc1cccc(OCCn2c(CO)nc3ccccc23)c1
899-avr-enamine,COCC(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1
900-avr-enamine,O=C(NCCc1cccnc1)NC1CCCCCCC1
901-avr-enamine,Cc1nc2ccccc2n1CC(O)COCc1ccccc1F
902-avr-enamine,COCCNc1ccc(cn1)S(=O)(=O)N1CCN(C)CC1
903-avr-enamine,OCc1nc2ccccc2n1CC(O)c1ccccc1
904-avr-enamine,CNC(=O)Cc1nc(CSCC2CCCCC2)cs1
905-avr-enamine,O=C(Cn1ccc(=O)[nH]c1=O)NC(C1CC1)C1CC1
906-avr-enamine,CC(C)NC(=O)c1ccc(nc1)N1CCOCC1
907-avr-enamine,CN1N=C(CCC1=O)C(=O)NCCc1csc(C)n1
908-avr-enamine,COCCOc1ccc(NC(=O)[C@@H]2CCCN2C(=O)C)cn1
909-avr-enamine,COCCNC(=O)c1cccnc1N1CCOCC1
910-avr-enamine,FC(F)(F)COC1CCCC(C1)NC(=O)Cn1ccccc1=O
911-avr-enamine,NC(=O)Cc1csc(NC(=O)C2CCCC2)n1
912-avr-enamine,Cc1nn(CC2(O)CCCCC2)c(=O)c(C#N)c1C
913-avr-enamine,COCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N1CCC(C)CC1
914-avr-enamine,CCC(C)NC(=O)C(C)NC(=O)c1ccc(nc1)N1CCOCC1
915-avr-enamine,OC1(CNC(=O)Nc2nccs2)CCC1
916-avr-enamine,COCCOCC(=O)Nc1ccc(nc1)N1CC(C)OC(C)C1
917-avr-enamine,O=C(Cn1c(=O)c(C#N)cn(C2CC2)c1=O)NC1CC1
918-avr-enamine,CCNC(=O)Cn1c(=O)c(C#N)cn(C2CC2)c1=O
919-avr-enamine,CC(C)c1nccn1CC(=O)NCC1CCCO1
920-avr-enamine,CC(C)c1nccn1CC(=O)NC(C1CC1)C1CC1
921-avr-enamine,Cc1ccc(NC(=O)NC2(CCCC2)C(=O)NCC2CC2)cn1
922-avr-enamine,Cc1ccc(NC(=O)NCC(=O)NCC2CC2)nc1
923-avr-enamine,Fc1cnccc1NC(=O)NC1CCCC(C1)C(F)(F)F
924-avr-enamine,Cc1cc(C)nc(NC(=O)N[C@H]2C[C@@H](CO)C=C2)c1
925-avr-enamine,CC1(CNC(=O)Nc2cccnc2)CCCCC1O
926-avr-enamine,CCOC1CC1NC(=O)Cc1c(C)noc1C
927-avr-enamine,Clc1c(cn[nH]c1=O)N1CCOCC1
928-avr-enamine,Cc1nc(CC(=O)NC2CCCCC2)cs1
929-avr-enamine,COCCn1c(N)c(NCc2ccccc2)c(=O)[nH]c1=O
930-avr-enamine,CC(Cn1ccnc1)NC(=O)C1(N)CCCC1
931-avr-enamine,CC(Cn1cccn1)NCC(=O)NCCC#N
932-avr-enamine,COc1cc(C)nc(NC2CC3CCC2O3)n1
933-avr-enamine,CN(CC(O)Cn1cnc2cc(C)c(C)cc12)Cc1cc(C)on1
934-avr-enamine,Cc1cccnc1NC(=O)NCCN1CCCCCC1=O
935-avr-enamine,CCCCCNC(=O)Cc1csc(n1)N1CCNC1=O
936-avr-enamine,CC1CN(CCO1)c1ccc(CNC(=O)NCCO)cn1
937-avr-enamine,CCC(CNC(=O)Nc1nnc(C)s1)N1CCCC1
938-avr-enamine,CC1CCN(CCNC(=O)Nc2cc(C)nn2C)CC1
939-avr-enamine,O=C(Cn1cccn1)NCC1CCS(=O)(=O)C1
940-avr-enamine,Cn1cc(CCNC(=O)NC2CCS(=O)(=O)C2)cn1
941-avr-enamine,CC(NC(=O)Nc1ccc(nc1)N1CCCCC1)C1CCCO1
942-avr-enamine,COCC(C)Nc1ccc(cn1)C(=O)NCC#C
943-avr-enamine,Cc1nc(CCNC(=O)C(F)(F)C2(O)CCC2)cs1
944-avr-enamine,O=C(NCCN1CCOCC1)Nc1cccnc1
945-avr-enamine,Clc1cnn(CC(=O)NCC2CCCCC2)c(=O)c1Cl
946-avr-enamine,O=C(NCC1CCCO1)Nc1cccnc1N1CCCC1
947-avr-enamine,CCC(C)NC(=O)Nc1ccc(nc1)N1CCOCC1
948-avr-enamine,OC(COc1ccccc1)Cn1nc(ccc1=O)C(F)(F)F
949-avr-enamine,Cc1cc(C)n(CC(=O)NCC2CCS(=O)(=O)C2)n1
950-avr-enamine,Cn1ncc2cnn(CC(O)COCc3ccccc3F)c2c1=O
951-avr-enamine,CC(=O)N1CCCN(CC1)C(=O)NCCn1ccnc1
952-avr-enamine,CC(NCCCNS(=O)(=O)C)C(C)n1cccn1
953-avr-enamine,O=C(CC1CCCCC1)NCCn1ccnc1
954-avr-enamine,CC(C)(C)NC(=O)c1nc(ncc1Cl)N1CCOCC1
955-avr-enamine,Cn1cccc(NC(=O)NC2CCCCC2OC2CCCC2)c1=O
956-avr-enamine,COCCN1CCCC1CNC(=O)Cn1ccc(=O)n(C)c1=O
957-avr-enamine,CC(CN1CCOCC1)NC(=O)C(C)n1cccn1
958-avr-enamine,CC(C)C(OCC1CCCO1)C(=O)Nc1ccccn1
959-avr-enamine,NC(=O)C1CCCC1NC(=O)Nc1ccncc1
960-avr-enamine,CC1(CCCCCC1)NC(=O)Nc1nncs1
961-avr-enamine,Cc1cccc(OCCn2c(ccc(C(=O)N)c2=O)C(F)(F)F)c1
962-avr-enamine,CSC1CCCCC1NS(=O)(=O)Cc1ccon1
963-avr-enamine,CC1(C)CC(NC(=O)Nc2cccnn2)C(C)(C)O1
964-avr-enamine,CN(C)c1ccnc(NC(=O)NCC(C)(C)N2CCOCC2)n1
965-avr-enamine,CNC(=O)C1CN(CCO1)c1cc(C)ncn1
966-avr-enamine,Cc1ncn(C[C@@H](O)COCc2ccccc2)c(=O)c1C
967-avr-enamine,Cc1ncn(CC(O)c2ccc(Cl)cc2)c(=O)c1C
968-avr-enamine,Cc1ncn(CC(O)c2ccc(OC(F)(F)F)cc2)c(=O)c1C
969-avr-enamine,CNc1ncnc2ncn(CC(O)COc3c(C)cccc3C)c12
970-avr-enamine,Nc1nc(SCCOC2CCCCCC2)ncc1C#N
971-avr-enamine,Fc1cnccc1NC(=O)NCC1(CCC1)C1CC1
972-avr-enamine,Cn1ccc(NC(=O)NC(C2CCCC2)C(F)(F)F)n1
973-avr-enamine,CC(NC(=O)Nc1ncco1)C1CCOCC1
974-avr-enamine,FC(F)(F)C(=O)N1CCC(CNC(=O)Cn2ccccc2=O)CC1
975-avr-enamine,CC1CN(CC(C)(C)O)CCN1C(=O)NCCc1ccc(C)nc1
976-avr-enamine,Cc1cnc(CCNC(=O)NCC2(C)CCCS2)s1
977-avr-enamine,NCc1cccnc1N1CCOCC1
978-avr-enamine,CC(CC(=O)N)NCCn1cc(C)cn1
979-avr-enamine,N#Cc1cccnc1NC1CC2CCC1O2
980-avr-enamine,FC(F)(F)c1ccn(CC(=O)NC2CCCC2)n1
981-avr-enamine,Cc1nn(CCO)c2nc(cc(C(=O)O)c12)c1ccco1
982-avr-enamine,Cc1noc(C)c1CC(=O)NCCN1CCCCCC1=O
983-avr-enamine,CCOc1ncccc1NC(=O)NC1CCCN(C1)S(=O)(=O)C
984-avr-enamine,OC1CCC(CC1)NC(=O)Nc1nccs1
985-avr-enamine,CC1CC1CNC(=O)Nc1nccs1
986-avr-enamine,Cc1nc(CCNC(=O)C2CCC2)cs1
987-avr-enamine,CC(C)c1nc(CCNC(=O)CC2CCCC2)cs1
988-avr-enamine,CCn1cc(NC(=O)NC2CCCCC2)ccc1=O
989-avr-enamine,CNC(=O)c1ccc(=O)n(CC(=O)NCC#C)c1
990-avr-enamine,CC1CN(CC(O)Cn2cnc3cc(F)c(F)cc23)CC(C)O1
991-avr-enamine,CC(C)C(CNC(=O)Nc1cn[nH]c1)N1CCOCC1
992-avr-enamine,Cn1cc(NC(=O)NC(C2CC2)C2CC2)ccc1=O
