NVIC_id,SMILES,CYP1A2_inhibitor,CYP3A4_inhibitor,CYP2B6_inhibitor,CYP2C9_inhibitor,CYP2C19_inhibitor,CYP2D6_inhibitor,CYP1A2_substrate,CYP3A4_substrate,CYP2B6_substrate,CYP2C9_substrate,CYP2C19_substrate,CYP2D6_substrate,HLM,RLM,UGT_substrate
NVIC0070,NC(N)=NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,0.004023607354611158,0.020319906994700432,0.055444322526454926,0.04364567995071411,0.05550346523523331,0.04059049487,0.023261742666363716,0.10155872255563736,0.031042523682117462,0.06821485608816147,0.03369893506169319,0.03201946243643761,0.05144307762384415,0.09244483709335327,0.8464059233665466
NVIC0071,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.9689563512802124,0.239878311753273,0.3951169550418854,0.5568683743476868,0.5784948468208313,0.4754756689,0.23180580139160156,0.10244369506835938,0.15241900086402893,0.10332666337490082,0.05727902799844742,0.055725570768117905,0.5176005959510803,0.7315088510513306,0.9543741345405579
NVIC0072,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,0.01075863465666771,0.006111895199865103,0.4215410649776459,0.042872197926044464,0.022194966673851013,0.04465060309,0.366681307554245,0.8414035439491272,0.286749005317688,0.266329288482666,0.3803580403327942,0.19456835091114044,0.034899190068244934,0.04001106694340706,0.4257334768772125
NVIC0073,CCn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2ccc(C(F)(F)F)cc21,0.6364173889160156,0.8802950382232666,0.5985893607139587,0.9486678838729858,0.9603977799415588,0.2979834378,0.7481303811073303,0.842491090297699,0.6556267738342285,0.6550607085227966,0.85699462890625,0.45332664251327515,0.7654516696929932,0.8465091586112976,0.1444627046585083
NVIC0074,NC(=O)C1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3C2CC2)CC1,0.21861255168914795,0.7617244124412537,0.5910415649414062,0.869825005531311,0.8106065392494202,0.3447505534,0.7073676586151123,0.8900348544120789,0.42447903752326965,0.5361488461494446,0.802350640296936,0.5600937604904175,0.5986034870147705,0.7406798005104065,0.2965675890445709
NVIC0075,CCOC(=O)C1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3CC)CC1,0.2523631751537323,0.8507012724876404,0.5805251002311707,0.9165476560592651,0.8690032362937927,0.3693068326,0.5293245911598206,0.8340455293655396,0.3896615207195282,0.40724459290504456,0.6396865844726562,0.3811626732349396,0.7146564722061157,0.8407558798789978,0.3047671914100647
NVIC0076,CCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3CC)CC1,0.19869539141654968,0.817062258720398,0.5332525968551636,0.9305797815322876,0.870326578617096,0.2872286439,0.5329417586326599,0.8494898080825806,0.35479798913002014,0.4951445460319519,0.6551774740219116,0.35660457611083984,0.6928228139877319,0.8349632620811462,0.32944154739379883
NVIC0077,CCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)NCc2ccc(Cl)cc2Cl)cn3C2CC2)CC1,0.1974341869354248,0.8055216073989868,0.5874797701835632,0.9315808415412903,0.8721309304237366,0.3137179613,0.6232635974884033,0.8922318816184998,0.42952218651771545,0.535910427570343,0.743895947933197,0.4252021908760071,0.7268569469451904,0.838505208492279,0.24015064537525177
NVIC0078,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.015884730964899063,0.009686551056802273,0.1372266411781311,0.005590948276221752,0.011682307347655296,0.01863873936,0.09133309870958328,0.10404772311449051,0.11984087526798248,0.06509000062942505,0.07600481063127518,0.04654894769191742,0.045271825045347214,0.08985575288534164,0.5516352653503418
NVIC0079,CCCCCCCC/C=C\CCCCCCCC(=O)O,0.4467999339103699,0.005859335884451866,0.6235120892524719,0.18120558559894562,0.24901795387268066,0.04318149388,0.13287946581840515,0.213722363114357,0.7011579871177673,0.29655906558036804,0.138273686170578,0.035895369946956635,0.25206324458122253,0.387422114610672,0.3792210519313812
NVIC0080,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,0.006557837128639221,0.06322158128023148,0.3016434907913208,0.12519773840904236,0.058049190789461136,0.05204950646,0.18835559487342834,0.8871030807495117,0.46212440729141235,0.13099558651447296,0.3333383798599243,0.15075957775115967,0.631060779094696,0.5968121886253357,0.17586083710193634
NVIC0081,Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12,0.009809543378651142,0.00834647100418806,0.04966438561677933,0.004059838596731424,0.006406012456864119,0.002913271077,0.02661077491939068,0.0249470267444849,0.035062678158283234,0.022208699956536293,0.02604059688746929,0.015248657204210758,0.012403038330376148,0.019365182146430016,0.6944215297698975
NVIC0082,C[C@@H](NC(=O)C(=O)c1ccc(C2CCCCC2)cc1)C(C)(C)C,0.544309139251709,0.5625160336494446,0.6252411603927612,0.861911952495575,0.9474220275878906,0.1769168079,0.415575236082077,0.6602413654327393,0.7577316164970398,0.32812294363975525,0.5602444410324097,0.19567231833934784,0.8461802005767822,0.9422864317893982,0.15025831758975983
NVIC0083,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.5297894477844238,0.6479098200798035,0.4233529269695282,0.6904227137565613,0.7930037975311279,0.2260490209,0.8974148035049438,0.9265632629394531,0.7562698125839233,0.7906010150909424,0.9419657588005066,0.7075203657150269,0.8299615979194641,0.8942496180534363,0.10773815214633942
NVIC0084,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.5780084729194641,0.05124320462346077,0.747361421585083,0.22654446959495544,0.34813645482063293,0.4704611301,0.8446566462516785,0.8969597816467285,0.7763421535491943,0.6252694725990295,0.8068071603775024,0.6889982223510742,0.18501484394073486,0.3272377550601959,0.5937291383743286
NVIC0085,C#Cc1c(C(N)=O)ncn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.009726440533995628,0.004063100088387728,0.07802768796682358,0.004054834600538015,0.00567593052983284,0.005014481489,0.12210065126419067,0.1294042468070984,0.09906382858753204,0.07658635079860687,0.12484262138605118,0.06344669312238693,0.038885314017534256,0.04618760198354721,0.5486278533935547
NVIC0086,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,0.010401892475783825,0.009219699539244175,0.11395016312599182,0.00474681006744504,0.010197035036981106,0.009153425694,0.07012220472097397,0.06678956747055054,0.10876649618148804,0.042143553495407104,0.05952703580260277,0.034700434654951096,0.06297888606786728,0.08459159731864929,0.5069071650505066
NVIC0087,CCCCCCCCc1[nH]c2cccc3c2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N3C,0.10431670397520065,0.4418118894100189,0.6097854971885681,0.2810882329940796,0.28572118282318115,0.6696407795,0.37909308075904846,0.7229138016700745,0.6554918885231018,0.20372657477855682,0.35592275857925415,0.45162561535835266,0.9120293855667114,0.8696229457855225,0.16344033181667328
NVIC0088,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,0.04232276231050491,0.31401506066322327,0.4199512302875519,0.2791731357574463,0.45428770780563354,0.106808044,0.17057982087135315,0.6322529911994934,0.45377489924430847,0.26447129249572754,0.28529441356658936,0.12208342552185059,0.8555755615234375,0.8987473845481873,0.3339380919933319
NVIC0089,COc1ccc(P(=S)(S)N2CCOCC2)cc1,0.6764987707138062,0.07353335618972778,0.30021193623542786,0.21656717360019684,0.3923838138580322,0.04779313877,0.10827787220478058,0.08710778504610062,0.37408265471458435,0.08580633252859116,0.07285088300704956,0.041085947304964066,0.24626266956329346,0.4467275142669678,0.6003936529159546
NVIC0090,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0.8929583430290222,0.250923216342926,0.7790998220443726,0.22054162621498108,0.8075692653656006,0.9435271025,0.9317727088928223,0.8151458501815796,0.9556983709335327,0.5307357907295227,0.9080559611320496,0.9195699095726013,0.6853025555610657,0.9447912573814392,0.1057838574051857
NVIC0091,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0.19432461261749268,0.2128111571073532,0.17593058943748474,0.4675311744213104,0.776317834854126,0.0514088124,0.7085149884223938,0.8330466151237488,0.7894001603126526,0.5329864025115967,0.8656288385391235,0.38748669624328613,0.6773793697357178,0.8383821845054626,0.11507197469472885
NVIC0092,NC(=O)c1nc(F)c[nH]c1=O,0.2723277509212494,0.015188579447567463,0.036176569759845734,0.0250948965549469,0.013895326294004917,0.003687080229,0.21631744503974915,0.06652054935693741,0.0639708861708641,0.07874728739261627,0.15486128628253937,0.02882741577923298,0.016527589410543442,0.04922335967421532,0.7244446277618408
NVIC0093,CC(C)NCC(O)COc1cccc2ccccc12,0.6495291590690613,0.1197415217757225,0.5077505111694336,0.06973889470100403,0.2683976888656616,0.8853359818,0.9206904768943787,0.7776994705200195,0.8554569482803345,0.5322297811508179,0.9200900197029114,0.9432072639465332,0.1823771446943283,0.636458158493042,0.390062153339386
NVIC0094,O=C1CC(c2ccc3c(c2)OCO3)c2c([nH]c(SCc3cccc(F)c3)nc2=O)N1,0.5263543725013733,0.9116734266281128,0.5000213980674744,0.9021816849708557,0.8928980827331543,0.2341131121,0.6980333924293518,0.6720351576805115,0.3463937044143677,0.6060019135475159,0.749387800693512,0.36900898814201355,0.7604061961174011,0.7754240036010742,0.2726430594921112
NVIC0095,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,0.8168191909790039,0.5785933136940002,0.3280590772628784,0.7374611496925354,0.7186957597732544,0.1297900826,0.532343327999115,0.4020964205265045,0.10101093351840973,0.40211522579193115,0.3893382251262665,0.16787077486515045,0.2106187790632248,0.5950271487236023,0.821344256401062
NVIC0096,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0.0015163673087954521,0.1404087394475937,0.24932238459587097,0.025763312354683876,0.018619557842612267,0.02761214413,0.030302442610263824,0.3163890838623047,0.1441105604171753,0.026505574584007263,0.03704937919974327,0.017969399690628052,0.5052413940429688,0.4815281629562378,0.1655573695898056
NVIC0097,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,0.06790893524885178,0.005045234225690365,0.7583130598068237,0.07785411924123764,0.08678556233644485,0.05754615366,0.33897584676742554,0.5618860721588135,0.8207103610038757,0.35614392161369324,0.4474078416824341,0.1663941740989685,0.14106830954551697,0.21959200501441956,0.15673710405826569
NVIC0098,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.05033237487077713,0.008179936558008194,0.044057875871658325,0.00957188569009304,0.009386532008647919,0.01423782296,0.02466433309018612,0.047534920275211334,0.01538988295942545,0.009985903277993202,0.008457055315375328,0.016245530918240547,0.04079105332493782,0.05380365997552872,0.9177587032318115
NVIC0099,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O,0.6919268369674683,0.13332197070121765,0.5982849597930908,0.5820899605751038,0.5237680673599243,0.2831677496,0.0991978645324707,0.19814260303974152,0.1638791561126709,0.04442574083805084,0.02226363867521286,0.05408087745308876,0.5479543805122375,0.5492782592773438,0.9266069531440735
NVIC0100,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O,0.014452408067882061,0.025571078062057495,0.6463298797607422,0.09557139873504639,0.07179587334394455,0.03411015496,0.2826307713985443,0.6714834570884705,0.47461265325546265,0.3068665564060211,0.3659714460372925,0.145253986120224,0.09037617594003677,0.09012098610401154,0.24834686517715454
NVIC0101,C1CCC[C@@H]2CCCN3CC[C@H](CCCCCC[C@H]4CCCN5CC[C@H](CC1)O[C@H]45)O[C@H]23,0.08204401284456253,0.01131110917776823,0.6814837455749512,0.02112000063061714,0.0296449214220047,0.4211810827,0.7007827162742615,0.8174213171005249,0.9138779044151306,0.2888536751270294,0.7616967558860779,0.7938904166221619,0.32689622044563293,0.5860389471054077,0.11612861603498459
NVIC0102,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.5656875371932983,0.4713076055049896,0.5499171018600464,0.24853254854679108,0.21784384548664093,0.4331667125,0.8988112211227417,0.9481990337371826,0.6593908071517944,0.5110474228858948,0.8994867205619812,0.7869107127189636,0.24485132098197937,0.5527104139328003,0.31518271565437317
NVIC0103,C/C=C1\CN2CCc3c([nH]c4ccccc34)C2CC1C(Cc1c[n+]2c(c3[nH]c4ccccc4c13)CC1C(C(=O)OC)=COC(C)C1C2)C(=O)OC,0.09397774189710617,0.6577338576316833,0.5471079349517822,0.6377311944961548,0.5165321826934814,0.516241014,0.16043232381343842,0.6306495070457458,0.24081338942050934,0.13547483086585999,0.10726888477802277,0.2681846618652344,0.7488284111022949,0.659773051738739,0.6817435622215271
NVIC0104,C/C(=N\NC(=O)c1ccncc1)C(=O)O,0.10615487396717072,0.013263531029224396,0.13175472617149353,0.016390889883041382,0.012050531804561615,0.01791091822,0.5490588545799255,0.352253258228302,0.20322410762310028,0.38711968064308167,0.47000932693481445,0.25476017594337463,0.02183344028890133,0.04216431826353073,0.5929611325263977
NVIC0105,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.0034714362118393183,0.007332114968448877,0.05696902051568031,0.011547205038368702,0.018717637285590172,0.006555868313,0.009144226089119911,0.024834193289279938,0.02649891935288906,0.019972365349531174,0.010848448611795902,0.012885193340480328,0.04847076162695885,0.06568239629268646,0.8088826537132263
NVIC0106,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.003197190584614873,0.006983343977481127,0.09946175664663315,0.007810377050191164,0.025283703580498695,0.05829450861,0.015274010598659515,0.08066444844007492,0.05505404621362686,0.013831252232193947,0.0119185084477067,0.014732635580003262,0.059284843504428864,0.058721937239170074,0.5142912864685059
NVIC0107,CC(=O)Nc1ccc(/C(C)=N\Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,0.6933042407035828,0.7787462472915649,0.6405393481254578,0.9056851267814636,0.884598433971405,0.2942225635,0.5595406293869019,0.6176073551177979,0.3919309079647064,0.6552692651748657,0.6187222599983215,0.27654656767845154,0.46798861026763916,0.683356761932373,0.44955873489379883
NVIC0108,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,0.26254725456237793,0.04071345925331116,0.038654692471027374,0.036843374371528625,0.036212850362062454,0.01075326558,0.2586468458175659,0.16252949833869934,0.1042529046535492,0.21012119948863983,0.3218729496002197,0.05470438301563263,0.01604626514017582,0.05612991005182266,0.7869012951850891
NVIC0109,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.0020794025622308254,0.009767226874828339,0.07081717252731323,0.0027766991406679153,0.008545441552996635,0.04341018945,0.02168525569140911,0.13896381855010986,0.03934367373585701,0.014502222649753094,0.015500766225159168,0.024737084284424782,0.14141203463077545,0.0901852697134018,0.6280688643455505
NVIC0110,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.019218532368540764,0.013308355584740639,0.0675877258181572,0.005532965529710054,0.011258088052272797,0.009874022566,0.040774792432785034,0.04322164133191109,0.04743509367108345,0.03088243119418621,0.0325426384806633,0.021740073338150978,0.02479040063917637,0.05341045930981636,0.6969330906867981
NVIC0111,CCOC(=O)C1=C(COCCNc2ccccc2S(=O)(=O)O)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0.04906156659126282,0.6389452815055847,0.3078223466873169,0.8877856135368347,0.6735353469848633,0.09305484593,0.3116665482521057,0.7868980765342712,0.18683898448944092,0.6166717410087585,0.48513293266296387,0.2592756450176239,0.4950209856033325,0.5541304349899292,0.5028988718986511
NVIC0112,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0.1471085399389267,0.3934336304664612,0.5513941645622253,0.19467253983020782,0.24818100035190582,0.8159667253,0.7523289918899536,0.874821662902832,0.7630856037139893,0.4348396360874176,0.8130656480789185,0.8135820627212524,0.6422902941703796,0.7819737792015076,0.3216051161289215
NVIC0114,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,0.0007372135296463966,0.007212761323899031,0.13793659210205078,0.01511269062757492,0.023473218083381653,0.003260539612,0.11804252862930298,0.43838703632354736,0.45606064796447754,0.23255681991577148,0.3140074610710144,0.14169129729270935,0.38109368085861206,0.28487110137939453,0.18652567267417908
NVIC0115,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,0.002180138137191534,0.027491163462400436,0.07124753296375275,0.015219036489725113,0.02582395449280739,0.04709833488,0.04322407767176628,0.18241402506828308,0.041146013885736465,0.04956664517521858,0.0441225990653038,0.060934897512197495,0.1536562591791153,0.18246358633041382,0.7428719997406006
NVIC0116,Cl[La](Cl)Cl,0.7297985553741455,0.009290702641010284,0.6086317300796509,0.21912074089050293,0.43052908778190613,0.08309915662,0.6829708218574524,0.4191759526729584,0.9331495761871338,0.25913676619529724,0.45568111538887024,0.36489585041999817,0.182306170463562,0.39379072189331055,0.06019168719649315
NVIC0117,CCN(CCCC(C)Nc1ccnc2cc(Cl)ccc12)CCOP(=O)(O)OOP(=O)(O)O,0.005024631507694721,0.05200522392988205,0.16697384417057037,0.03726453334093094,0.07524165511131287,0.2059229165,0.0675865113735199,0.2695358097553253,0.0865442156791687,0.06746258586645126,0.05351636931300163,0.0919266864657402,0.3347306251525879,0.2947809100151062,0.5664685964584351
NVIC0118,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.04035675898194313,0.0013705557212233543,0.6717631816864014,0.06049347668886185,0.06499214470386505,0.04792819917,0.4781412184238434,0.7848672866821289,0.9143487811088562,0.3153715133666992,0.6824747323989868,0.34728068113327026,0.20493827760219574,0.37340083718299866,0.1221991628408432
NVIC0120,O=c1[nH]c2cc(Cl)cc(Cl)c2c(O)c1SCCCc1cncnc1,0.9785330891609192,0.9531424045562744,0.5527063608169556,0.9483740329742432,0.9597393870353699,0.8114137053,0.2557547092437744,0.11992256343364716,0.18199734389781952,0.16718997061252594,0.13222302496433258,0.10736127197742462,0.6555334329605103,0.854995846748352,0.8709797263145447
NVIC0121,C[C@H](C[C@H](C)C(=O)/C=C(\O)[C@H](C)C[C@H](C)C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)C[C@@H]1CC[C@@](C)([C@H]2CC[C@@](C)([C@@H](C)O)O2)O1)C[C@H](C)CCC(=O)O,0.006044095382094383,0.003949074074625969,0.33884477615356445,0.05814165994524956,0.011577199213206768,0.05027269572,0.07239234447479248,0.502944827079773,0.22694529592990875,0.10155491530895233,0.08876942843198776,0.05711045116186142,0.19502826035022736,0.14022359251976013,0.6490609645843506
NVIC0122,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,0.8820971250534058,0.23764720559120178,0.30455082654953003,0.41755273938179016,0.6501862406730652,0.03597542644,0.8172495365142822,0.7159398794174194,0.43586793541908264,0.6588289141654968,0.7442716360092163,0.20605625212192535,0.2511516213417053,0.5153998732566833,0.23839345574378967
NVIC0123,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,0.05273253470659256,0.03411179035902023,0.6064321994781494,0.06964455544948578,0.048440124839544296,0.1612649858,0.6954774260520935,0.9422942996025085,0.7395499348640442,0.5324852466583252,0.7713028192520142,0.7604445219039917,0.1699749231338501,0.24281549453735352,0.27204790711402893
NVIC0124,C=CCc1cccc2cc(C(=O)Nc3ccccc3C(=O)O)c(=O)oc12,0.25532588362693787,0.14738230407238007,0.11789008975028992,0.4219152629375458,0.3337349593639374,0.05047012866,0.2534738779067993,0.4008334279060364,0.14719043672084808,0.4484885036945343,0.337875097990036,0.05348151922225952,0.1544201821088791,0.3670790195465088,0.8772502541542053
NVIC0125,CCNc1nc(NC(C)(C)C)nc(N(C#N)CC(=O)OC)n1,0.8841072916984558,0.418780654668808,0.35673263669013977,0.715984046459198,0.8627074956893921,0.1538672447,0.5932424068450928,0.5594869256019592,0.7252138257026672,0.42715007066726685,0.6118032336235046,0.13890652358531952,0.7156327962875366,0.9067568778991699,0.16493427753448486
NVIC0126,Cc1ccc(-n2c3c(cc(C(=O)N4CCOCC4)c2=O)C(=O)CC(C)(C)C3)cc1,0.2170601487159729,0.22576051950454712,0.21174994111061096,0.5161886811256409,0.7144557237625122,0.05504084751,0.6745799779891968,0.8382188081741333,0.7085655927658081,0.774863064289093,0.8706090450286865,0.2725549340248108,0.6463703513145447,0.7604772448539734,0.1519353836774826
NVIC0127,C(=N/Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)\c1cccnc1,0.9285027980804443,0.6487992405891418,0.5492520332336426,0.7172593474388123,0.643680989742279,0.1126282364,0.7135915160179138,0.4310876131057739,0.40037640929222107,0.4006199240684509,0.5351700782775879,0.19851143658161163,0.46571868658065796,0.6787309050559998,0.35091203451156616
NVIC0128,O=S(=O)(Nc1ccc(-n2cnnn2)cc1)c1ccc(F)c(F)c1,0.288788765668869,0.7101978659629822,0.31412822008132935,0.6948437690734863,0.6650111675262451,0.0651037842,0.3473064601421356,0.5191760659217834,0.39934563636779785,0.4626290202140808,0.5239126682281494,0.05659131705760956,0.20649653673171997,0.38832855224609375,0.4247884750366211
NVIC0129,COC(=O)CN(C#N)c1nc(NC(C)C)nc(NC(C)C)n1,0.6855539083480835,0.21059760451316833,0.2246159464120865,0.4784877598285675,0.6512287259101868,0.08705058694,0.43193161487579346,0.4562654495239258,0.5826455354690552,0.31026938557624817,0.48399314284324646,0.1036524772644043,0.5776556730270386,0.8259889483451843,0.32234087586402893
NVIC0130,O=C(O)CCCc1c[nH]c2ccccc12,0.17668136954307556,0.004742295481264591,0.14996802806854248,0.035437874495983124,0.04813211038708687,0.01597794332,0.0217174980789423,0.025219449773430824,0.1333521604537964,0.04624906927347183,0.01761631667613983,0.007179593667387962,0.027485022321343422,0.09780135005712509,0.9003661870956421
NVIC0131,O=C(O)c1c[nH]c2cccc(C(=O)O)c2c1=O,0.07784473896026611,0.003928051330149174,0.09003617614507675,0.012132051400840282,0.018266454339027405,0.03051698394,0.006577655207365751,0.011690441519021988,0.0600697360932827,0.017016276717185974,0.003958438523113728,0.005846187472343445,0.021210582926869392,0.054132863879203796,0.8825126886367798
NVIC0132,Cc1ccc(NC(=O)N[C@@H](C(=O)N2CCc3ccccc32)c2ccccc2)cc1,0.43370142579078674,0.7918869853019714,0.3519218862056732,0.8178712129592896,0.9001599550247192,0.1522021294,0.5358597040176392,0.6835079193115234,0.34718209505081177,0.5219356417655945,0.6583238244056702,0.2030383199453354,0.8163561224937439,0.9150100350379944,0.4505798816680908
NVIC0133,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](OC4[C@@H](O)[C@@H](O)C(O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0.002087812405079603,0.005577869713306427,0.059392768889665604,0.008378472179174423,0.012341795489192009,0.004440366291,0.010380777530372143,0.038828738033771515,0.032423682510852814,0.024109823629260063,0.01341765932738781,0.01438318844884634,0.0645296722650528,0.06841713190078735,0.7381764650344849
NVIC0134,CCc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)C2CCC2)cc1,0.6731765866279602,0.5623815655708313,0.6260407567024231,0.8980039954185486,0.8923584222793579,0.1510260701,0.4310572147369385,0.690412700176239,0.5838727951049805,0.5781700015068054,0.48376432061195374,0.1703466922044754,0.6919854283332825,0.8244878053665161,0.3571607768535614
NVIC0135,CC[C@]1(CC2CC(C(=O)OC)=C3Nc4ccccc4[C@]34NCC(Cc3ccccc3)[C@@H]24)COC(C)(C)O1,0.2834089398384094,0.474569171667099,0.6849043965339661,0.38875219225883484,0.518943727016449,0.8319633007,0.4141418933868408,0.7419326901435852,0.5704007744789124,0.20019212365150452,0.3520190715789795,0.542534589767456,0.7668060064315796,0.8536577820777893,0.4559456408023834
NVIC0136,Cc1ccc(S(=O)(=O)CC(=O)NC2NC(c3ccc(O)cc3)=CS2)cc1,0.1226269006729126,0.39454013109207153,0.07413607090711594,0.3281541168689728,0.2735782861709595,0.04411550984,0.37832221388816833,0.41318145394325256,0.10108032822608948,0.40810737013816833,0.5350602269172668,0.08462020754814148,0.17419752478599548,0.5157635807991028,0.8702278137207031
NVIC0137,O=C(c1nc(F)cnc1O)N1CCN(c2nnc(-c3ccccc3)o2)CC1,0.48538804054260254,0.22675563395023346,0.1060573011636734,0.38916251063346863,0.4847027063369751,0.04755723476,0.56228107213974,0.537352442741394,0.33387160301208496,0.535193681716919,0.5983954071998596,0.1447220742702484,0.24502725899219513,0.4547624886035919,0.5341182947158813
NVIC0138,O=C(c1nc(F)cnc1O)N1CCN(c2nnc(-c3ccc(Cl)cc3)o2)CC1,0.5927383303642273,0.4438008964061737,0.1435035765171051,0.5634484887123108,0.6063666343688965,0.06078187004,0.5624333620071411,0.5517631769180298,0.2880334258079529,0.5759495496749878,0.5673909783363342,0.13164082169532776,0.2651788294315338,0.473993718624115,0.6466036438941956
