NVIC_id,SMILES,Neurotoxicity,DILI,hERG_1uM,hERG_10uM,hERG_30uM,hERG_1_10uM,hERG_10_30uM,Respiratory_toxicity,Nephrotoxicity,Eye_corrosion,Eye_irritation,Skin_corrosion,Skin_irritation,Skin_sensitisation,ADT,Ames,Mouse_carcinogenicity_c,Mouse_carcinogenicity,Rat_carcinogenicity_c,Rat_carcinogenicity,Rodents_carcinogenicity,Micronucleus,Reproductive_toxicity,Mitochondrial_toxicity,Hemolytic_toxicity,Repeated_dose_toxicity,AOT_c,AOT,FDAMDD_c,FDAMDD,AR,ER,AR_LBD,ER_LBD,Aromatase,AhR,ARE,ATAD5,HSE,p53,PPAR,MMP,TR,GR,subcapitata_toxicity,Crustaceans_toxicity,magna_toxicity,Fish_toxicity,Fathead_minnow_toxicity,Bluegill_sunfish_toxicity,Rainbow_trout_toxicity,Sheepshead_minnow_toxicity,pyriformis_toxicity_c,pyriformis_toxicity,Honey_bee_toxicity,Colinus_virginanus_toxicity,Anas_platyrhynchos_toxicity,BCF_c,BCF,Biodegradability,Photoinduced_toxicity,Phototoxicity_Photoirritation,Photoallergy
NVIC0001,NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,-2.939491034,0.7905908226966858,0.44769689440727234,0.950170636177063,0.9948607087135315,0.8477405309677124,0.9944690465927124,0.7364612817764282,0.34343892335891724,0.008411860093474388,0.07296855747699738,0.05849086865782738,0.15453939139842987,0.0655011460185051,0.807701051235199,0.7729505300521851,0.460360586643219,1.7366619110107422,0.44330456852912903,2.2430598735809326,0.48173224925994873,0.8521071672439575,0.8906491994857788,0.2969735264778137,0.11368410289287567,0.8094313144683838,0.6438342332839966,-3.524569035,0.8816257119178772,2.566230058670044,0.5448172688484192,0.694087028503418,0.4532478451728821,0.7637278437614441,0.42857903242111206,0.4082808494567871,0.7843716144561768,0.4976936876773834,0.3055475950241089,0.6465864181518555,0.34428396821022034,0.8816430568695068,0.6693761348724365,0.759293794631958,0.7822270393371582,0.894906759262085,0.9145203232765198,0.5756197571754456,0.5548291802406311,0.6683182120323181,0.7159597873687744,0.8267131447792053,0.9483747482299805,1.9388635158538818,0.2548530101776123,0.15799172222614288,0.1119777038693428,0.21831093728542328,1.0869141817092896,0.027439197525382042,0.8062999248504639,0.6944682002067566,0.6920878887176514
NVIC0002,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,-3.190188885,0.3090219795703888,0.8245911002159119,0.991613507270813,0.9968917965888977,0.9858829379081726,0.9979918003082275,0.6194692850112915,0.21644504368305206,0.028613954782485962,0.034149449318647385,0.2073768824338913,0.17143207788467407,0.10180141031742096,0.9015831351280212,0.6411764025688171,0.3954137861728668,2.4716696739196777,0.37597420811653137,2.379781723022461,0.43745502829551697,0.4776478409767151,0.6894364356994629,0.17250560224056244,0.4654372036457062,0.8440299034118652,0.7969763278961182,-3.183969498,0.9030786156654358,2.1559486389160156,0.13214455544948578,0.13116714358329773,0.08045931160449982,0.1375550925731659,0.07843201607465744,0.09785112738609314,0.2231125682592392,0.15548181533813477,0.1347859650850296,0.1268046498298645,0.06683801114559174,0.11844895780086517,0.19788436591625214,0.21527935564517975,0.4829496741294861,0.9128798246383667,0.9124556183815002,0.32983335852622986,0.5587311387062073,0.46570560336112976,0.4925159215927124,0.6586736440658569,0.8410205245018005,1.938603162765503,0.7438527941703796,0.3830927610397339,0.3297843337059021,0.3150411546230316,1.2353953123092651,0.10777909308671951,0.5713276863098145,0.610546350479126,0.47523894906044006
NVIC0003,C=C(C)[C@@H]1Cc2c(ccc3c2NC(=O)[C@]32C[C@@]34NC(=O)[C@]5(CCCN5C3=O)C[C@@H]4C2(C)C)O1,-2.749894857,0.813990592956543,0.2551508843898773,0.6824741959571838,0.956048846244812,0.45414742827415466,0.9282808899879456,0.9649592638015747,0.5974299311637878,0.001158416736871004,0.0015332835027948022,0.025406626984477043,0.2510535418987274,0.14489330351352692,0.8881427049636841,0.8042711019515991,0.5464721322059631,3.1309454441070557,0.746312141418457,4.464473247528076,0.7298446893692017,0.9206112623214722,0.9894142150878906,0.5583901405334473,0.10970374941825867,0.8078172206878662,0.9682700037956238,-1.274713039,0.9723342061042786,3.853017568588257,0.943152129650116,0.8032367825508118,0.9534698724746704,0.9438057541847229,0.9220148324966431,0.3734586238861084,0.9289583563804626,0.8197606801986694,0.34982022643089294,0.9184705018997192,0.644580602645874,0.8041633367538452,0.8799176812171936,0.9583518505096436,0.8886173963546753,0.8417046666145325,0.8572014570236206,0.9188317060470581,0.7097951173782349,0.7790760397911072,0.8165947198867798,0.7612473964691162,0.9513310790061951,0.8458513021469116,0.6365704536437988,0.37978360056877136,0.26245245337486267,0.12193141132593155,1.1096947193145752,0.04669305309653282,0.48243606090545654,0.5101760625839233,0.35129493474960327
NVIC0004,CC(=O)C12c3ccccc3C(c3ccccc31)[C@H]1C(=O)N(c3cccc(C(F)(F)F)c3)C(=O)[C@@H]12,-3.094556332,0.8953709006309509,0.08488196134567261,0.48308396339416504,0.8749279379844666,0.16180181503295898,0.8023304343223572,0.8839282989501953,0.4632919728755951,0.002857676474377513,0.007006365340203047,0.02813916653394699,0.1475456804037094,0.0901949480175972,0.9004702568054199,0.36159613728523254,0.31065043807029724,1.8071027994155884,0.35627278685569763,3.0838961601257324,0.33838796615600586,0.8478279113769531,0.9673370718955994,0.42387309670448303,0.18616469204425812,0.8497549295425415,0.8805522918701172,-2.515590668,0.7905689477920532,3.1486010551452637,0.7080336809158325,0.5283090472221375,0.49478110671043396,0.5745940208435059,0.4031026363372803,0.05213751643896103,0.7769006490707397,0.1285894513130188,0.24870339035987854,0.45017820596694946,0.5018996000289917,0.8481143116950989,0.7337281703948975,0.8707495927810669,0.7379478812217712,0.920499324798584,0.9282192587852478,0.9345637559890747,0.8570392727851868,0.8883081078529358,0.89667809009552,0.860656201839447,0.9885949492454529,2.0189144611358643,0.39762067794799805,0.15547412633895874,0.12300975620746613,0.2511427700519562,1.6754704713821411,0.022831149399280548,0.7145424485206604,0.4760708808898926,0.6106165647506714
NVIC0005,O=C(CSc1nnnn1-c1cccc2ccccc12)N1CCCc2ccccc21,-2.370536327,0.7000262141227722,0.09053553640842438,0.6069942116737366,0.9057835340499878,0.20583023130893707,0.8593467473983765,0.4416157305240631,0.6216153502464294,0.0142216170206666,0.1255629062652588,0.010003417730331421,0.06061090901494026,0.0867324098944664,0.7107934355735779,0.5530455708503723,0.4375510513782501,0.2190968096256256,0.3754952847957611,1.2529714107513428,0.4541322886943817,0.8529733419418335,0.813507616519928,0.8844581842422485,0.20555315911769867,0.7972813248634338,0.5360386967658997,-3.265460968,0.6894510388374329,2.533362865447998,0.6796517372131348,0.3319237530231476,0.6562190055847168,0.5925748348236084,0.709877610206604,0.4384671151638031,0.779640257358551,0.17485946416854858,0.2839055061340332,0.42908385396003723,0.5025092363357544,0.764620840549469,0.40287652611732483,0.6710851788520813,0.6251880526542664,0.8469346165657043,0.8442485332489014,0.9694421291351318,0.9150398969650269,0.9672558903694153,0.9735718965530396,0.9015860557556152,0.9975425004959106,1.7104930877685547,0.0960017740726471,0.1292441040277481,0.05447382479906082,0.21878086030483246,2.1177749633789062,0.03937322646379471,0.510767936706543,0.3430841267108917,0.4268835186958313
NVIC0006,COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,-2.841065884,0.5190638899803162,0.5019476413726807,0.9233511090278625,0.9892964959144592,0.8652433753013611,0.9852313995361328,0.9364277720451355,0.18483975529670715,0.0012904542963951826,0.00353577034547925,0.08198750764131546,0.24362966418266296,0.06485892832279205,0.8526651859283447,0.49175140261650085,0.308417409658432,1.4720932245254517,0.4244953989982605,2.9576127529144287,0.39639052748680115,0.8210259675979614,0.9413957595825195,0.11101873964071274,0.29863885045051575,0.842461884021759,0.9096991419792175,-3.018948078,0.9661063551902771,3.5845730304718018,0.6640626192092896,0.649135172367096,0.6824591755867004,0.7934888601303101,0.5189264416694641,0.2071811705827713,0.7136219143867493,0.4776891767978668,0.1901734173297882,0.4990638196468353,0.18797558546066284,0.731257438659668,0.6557014584541321,0.7880270481109619,0.8148000836372375,0.8722112774848938,0.8861833214759827,0.6146391034126282,0.5339227914810181,0.6021314263343811,0.5626446008682251,0.6581021547317505,0.923477292060852,1.5610251426696777,0.39661383628845215,0.14301259815692902,0.09174977242946625,0.09384430199861526,0.9810717105865479,0.031377218663692474,0.5074799656867981,0.5995693206787109,0.3305886685848236
NVIC0007,CC(C)C[C@@H]1N[C@@H]2N(C1=O)c1ccccc1[C@]21C[C@@H]2C(=O)N[C@](C)(O1)c1nc3ccccc3c(=O)n12,-3.049001932,0.6837514042854309,0.11182186752557755,0.36577925086021423,0.7830135822296143,0.18185895681381226,0.5867495536804199,0.968599259853363,0.7226371765136719,0.0009500756859779358,0.002864136593416333,0.023487044498324394,0.2213049679994583,0.08872813731431961,0.7896247506141663,0.7493557929992676,0.39269039034843445,1.8401026725769043,0.7519551515579224,2.6616640090942383,0.6810842156410217,0.9395256042480469,0.9400845170021057,0.27859407663345337,0.19564050436019897,0.6210652589797974,0.7082374691963196,-1.9255687,0.963240385055542,4.336424827575684,0.7400251626968384,0.4192783832550049,0.6045784950256348,0.8561264872550964,0.4544714689254761,0.1785438060760498,0.7838043570518494,0.6528906226158142,0.170555979013443,0.7801730632781982,0.271820604801178,0.766018271446228,0.653782069683075,0.7194818258285522,0.8359212875366211,0.8528923988342285,0.8611692190170288,0.7562946677207947,0.6185518503189087,0.4640008211135864,0.611821711063385,0.6467457413673401,0.831039309501648,0.8168216347694397,0.49145591259002686,0.22702744603157043,0.22609414160251617,0.07662352174520493,0.5584981441497803,0.03908175602555275,0.605557382106781,0.6553943157196045,0.4462593197822571
NVIC0008,COc1ccccc1-c1cc2ccc(Cl)cc2[nH]c1=O,-2.585114717,0.6994063854217529,0.0375308059155941,0.7632041573524475,0.9763970375061035,0.1923055499792099,0.9632680416107178,0.4766732156276703,0.6534774899482727,0.025329703465104103,0.4771386981010437,0.009175781160593033,0.10281761735677719,0.12444858253002167,0.5382066965103149,0.7002580761909485,0.46684354543685913,0.9618030786514282,0.544792652130127,1.737880825996399,0.5386745929718018,0.9248310327529907,0.8012957572937012,0.8529241681098938,0.03259410336613655,0.8886337876319885,0.8154752254486084,-3.213607788,0.5595371127128601,2.3421740531921387,0.3874526917934418,0.12800085544586182,0.561633288860321,0.6819483637809753,0.7996271252632141,0.8677972555160522,0.5196862816810608,0.23208139836788177,0.0942470133304596,0.2950644791126251,0.2017061710357666,0.6790472865104675,0.41949182748794556,0.42620059847831726,0.9267470240592957,0.8402271866798401,0.8381038308143616,0.9178608059883118,0.8496962189674377,0.9100234508514404,0.9258248209953308,0.9274504780769348,0.9977303147315979,1.5777933597564697,0.08893251419067383,0.13403019309043884,0.07720910757780075,0.08205202221870422,1.5803859233856201,0.038034457713365555,0.6459117531776428,0.37474584579467773,0.5720986127853394
NVIC0009,N/C(=N\Cc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,-2.494520187,0.5859562158584595,0.03290192410349846,0.32592180371284485,0.8112889528274536,0.058235540986061096,0.6520766615867615,0.9784587025642395,0.3232031464576721,0.006755914073437452,0.032142408192157745,0.17170783877372742,0.4900079667568207,0.3775797188282013,0.8156630396842957,0.2700829803943634,0.3435867130756378,1.6212459802627563,0.3728445768356323,1.1661405563354492,0.4410307705402374,0.8727055191993713,0.9357720613479614,0.09932167828083038,0.1970648467540741,0.776083767414093,0.9566013216972351,-2.709079742,0.6491498947143555,2.982222080230713,0.019744206219911575,0.01241304725408554,0.026521116495132446,0.05244868993759155,0.0659627616405487,0.04015122354030609,0.1742926836013794,0.034172266721725464,0.024086836725473404,0.0509001798927784,0.01919490471482277,0.04593021050095558,0.10081728547811508,0.06015181168913841,0.7684076428413391,0.3406270742416382,0.3191145062446594,0.23995044827461243,0.14792773127555847,0.3077496886253357,0.2637994587421417,0.32157567143440247,0.9008968472480774,0.5323480367660522,0.14153602719306946,0.06847062706947327,0.047639526426792145,0.005083045456558466,0.35188108682632446,0.05311685800552368,0.538883626461029,0.498096227645874,0.5151617527008057
NVIC0010,CC(C)[C@@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@@]2(O)[C@]41C,-2.286622286,0.4527113735675812,0.04128316789865494,0.24039244651794434,0.7550888061523438,0.04961082711815834,0.5036675333976746,0.96510249376297,0.4967067539691925,0.0019413039553910494,0.0020103920251131058,0.036373622715473175,0.13863839209079742,0.05138873681426048,0.9264877438545227,0.37012749910354614,0.3149791657924652,3.666001558303833,0.42660000920295715,4.303323268890381,0.369795560836792,0.8909487724304199,0.9917635917663574,0.16101157665252686,0.15240369737148285,0.7867685556411743,0.9304413795471191,-1.633578658,0.9582770466804504,3.7471935749053955,0.26627248525619507,0.10874622315168381,0.3534243106842041,0.2965554893016815,0.3006768524646759,0.040188390761613846,0.2306688278913498,0.08021342754364014,0.021967245265841484,0.29403549432754517,0.03315545991063118,0.1390768587589264,0.1616310179233551,0.22001853585243225,0.5066683888435364,0.6563881635665894,0.6400521397590637,0.693275511264801,0.27420881390571594,0.43764570355415344,0.5232018828392029,0.34668785333633423,0.5226027369499207,0.6305047869682312,0.7545298933982849,0.429269939661026,0.3069278597831726,0.01417417824268341,0.2521643340587616,0.044108983129262924,0.1544167399406433,0.2908380925655365,0.10785161703824997
NVIC0011,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,-2.446497679,0.8071321845054626,0.040856458246707916,0.33757275342941284,0.8413246870040894,0.06739947944879532,0.6502384543418884,0.15760104358196259,0.7638944983482361,0.06052475422620773,0.8423963189125061,0.013713565655052662,0.11933200061321259,0.257488489151001,0.4872235655784607,0.8617520332336426,0.6940807104110718,0.23401299118995667,0.6026760935783386,1.4370537996292114,0.7022972702980042,0.7332515716552734,0.1760443150997162,0.9599547982215881,0.04195606708526611,0.7150086760520935,0.3918684720993042,-3.419869423,0.14606893062591553,1.0278304815292358,0.18843963742256165,0.14527742564678192,0.2940598726272583,0.4741196930408478,0.5666249394416809,0.885761022567749,0.6163052320480347,0.21683959662914276,0.15803273022174835,0.37185293436050415,0.21766339242458344,0.8473641276359558,0.33214080333709717,0.2768203318119049,0.887283205986023,0.8437870144844055,0.846870481967926,0.8417354822158813,0.809881329536438,0.8433653712272644,0.9012498259544373,0.9123087525367737,0.9979971051216125,2.0632433891296387,0.05730109661817551,0.06477437168359756,0.04058777168393135,0.0942428708076477,1.85444974899292,0.04413077235221863,0.7934401631355286,0.6878441572189331,0.653969407081604
NVIC0012,OC[C@H]1O[C@@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-2.296680212,0.3321608006954193,0.05168629065155983,0.22387254238128662,0.2265159636735916,0.04544568806886673,0.16135399043560028,0.4470861554145813,0.5393073558807373,0.2234414964914322,0.5423938035964966,0.21106423437595367,0.35312461853027344,0.06601153314113617,0.551056981086731,0.23113034665584564,0.22964292764663696,-0.5689719915,0.22297683358192444,0.47773098945617676,0.22787033021450043,0.2702057659626007,0.47937920689582825,0.09713534265756607,0.6949623227119446,0.09643619507551193,0.009657703340053558,-4.074596882,0.09387214481830597,0.48329830169677734,0.020895343273878098,0.012100374326109886,0.020366184413433075,0.0037184583488851786,0.017190665006637573,0.005480090156197548,0.07904542237520218,0.0019227867014706135,0.0063101621344685555,0.013289122842252254,0.012960323132574558,0.009504221379756927,0.012141833081841469,0.027161085978150368,0.14693009853363037,0.07591792196035385,0.07383403182029724,0.18400999903678894,0.10730341076850891,0.123131163418293,0.18546244502067566,0.11402606964111328,0.016590850427746773,-1.941388845,0.19042529165744781,0.0646309107542038,0.07624465972185135,0.033050186932086945,0.6641097068786621,0.6151512861251831,0.07268155366182327,0.21905121207237244,0.060649625957012177
NVIC0013,COc1ccc2sc(NC(c3ccc(OC(F)F)cc3)c3ccc4cccnc4c3O)nc2c1,-2.880293369,0.7813693881034851,0.20788756012916565,0.6264320611953735,0.941983699798584,0.3456041216850281,0.8983798027038574,0.24357104301452637,0.466674268245697,0.024854250252246857,0.5818455219268799,0.017528466880321503,0.07501751184463501,0.10732956230640411,0.8125286102294922,0.477161705493927,0.5436422824859619,0.4154488742351532,0.3149816393852234,1.151443600654602,0.46031269431114197,0.6469875574111938,0.6669349074363708,0.9608858227729797,0.0778193473815918,0.7406120300292969,0.5180184841156006,-2.98562336,0.468647837638855,1.5285723209381104,0.3873260021209717,0.5606893301010132,0.320949524641037,0.7095945477485657,0.5274039506912231,0.5852432250976562,0.839389979839325,0.34132376313209534,0.5271826982498169,0.5998907089233398,0.568558931350708,0.9666533470153809,0.6993264555931091,0.6065238118171692,0.7049089670181274,0.9270232319831848,0.9257056713104248,0.8883070945739746,0.8151463866233826,0.9210820198059082,0.9361294507980347,0.9059280157089233,0.9909851551055908,2.1056900024414062,0.2212384045124054,0.09560645371675491,0.08452072739601135,0.16760817170143127,1.9612910747528076,0.034794844686985016,0.7306219339370728,0.43359050154685974,0.6135508418083191
NVIC0014,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,-2.705889463,0.5556723475456238,0.1065468117594719,0.7189692258834839,0.9585101008415222,0.2642378509044647,0.9363269209861755,0.9621381163597107,0.3972874879837036,0.0008951575146056712,0.0020003831014037132,0.014467175118625164,0.11567451804876328,0.01882711797952652,0.9520624279975891,0.17984358966350555,0.2227894365787506,3.0152368545532227,0.47790613770484924,4.6617913246154785,0.3378813862800598,0.8714132308959961,0.9872003793716431,0.1825772374868393,0.4118601083755493,0.7055960297584534,0.9043146371841431,-1.15449512,0.9915409684181213,5.732297897338867,0.4620155692100525,0.3255520462989807,0.3336515724658966,0.5501483678817749,0.33976876735687256,0.07284040749073029,0.5259579420089722,0.1559968888759613,0.10046594589948654,0.414438396692276,0.461149126291275,0.5224670767784119,0.5342057943344116,0.6064103245735168,0.5439772605895996,0.7467464208602905,0.7482718825340271,0.8753670454025269,0.6153342127799988,0.6651475429534912,0.7359746098518372,0.6800860166549683,0.80694979429245,0.5304751396179199,0.6620922088623047,0.29155978560447693,0.37716636061668396,0.0690392479300499,0.7693575620651245,0.07185830920934677,0.3575840890407562,0.23005150258541107,0.3008875846862793
NVIC0015,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,-2.959538221,0.5675791501998901,0.030657904222607613,0.04453805461525917,0.19920653104782104,0.014884322881698608,0.056208640336990356,0.9349333047866821,0.43580326437950134,0.00152198679279536,0.004064775537699461,0.04224356636404991,0.17195838689804077,0.16500224173069,0.920943558216095,0.4574586749076843,0.34636950492858887,1.028602123260498,0.3855621814727783,1.8437374830245972,0.4245509207248688,0.870201826095581,0.9375669956207275,0.3623864948749542,0.514644980430603,0.803095817565918,0.9797226786613464,-1.590308189,0.8444612622261047,3.040409564971924,0.3461672365665436,0.13435837626457214,0.23844392597675323,0.23594555258750916,0.25953176617622375,0.05158039927482605,0.529358446598053,0.16358442604541779,0.1135437935590744,0.20639650523662567,0.21451017260551453,0.35961124300956726,0.2173142284154892,0.3499172627925873,0.4976097643375397,0.8193344473838806,0.7799683809280396,0.8885582089424133,0.6621716618537903,0.8164028525352478,0.7784644961357117,0.5553452372550964,0.9332172870635986,1.0319938659667969,0.6584777235984802,0.32952359318733215,0.25717735290527344,0.04159385710954666,0.9465746879577637,0.05507322773337364,0.3929699957370758,0.3065131902694702,0.2970443367958069
NVIC0016,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,-2.252593279,0.5754625797271729,0.5152754187583923,0.8236681818962097,0.9374856948852539,0.6960265040397644,0.9217503070831299,0.22032736241817474,0.433165967464447,0.07718952745199203,0.5400362014770508,0.11220918595790863,0.23168131709098816,0.14177855849266052,0.7052633166313171,0.6497265696525574,0.5406469702720642,0.6702376008033752,0.4384775161743164,1.0256202220916748,0.4762885868549347,0.33075201511383057,0.23627996444702148,0.852115273475647,0.18824532628059387,0.6122623085975647,0.6390782594680786,-3.200627804,0.7168943285942078,1.5093286037445068,0.5626873970031738,0.6358330845832825,0.4926827549934387,0.9186868071556091,0.685721755027771,0.5592092871665955,0.9141650795936584,0.8468188047409058,0.6378617286682129,0.7126237154006958,0.3762161135673523,0.8937955498695374,0.5945512652397156,0.521795392036438,0.7295826077461243,0.7778217196464539,0.7995437979698181,0.6452146172523499,0.46039193868637085,0.6817975640296936,0.7484775185585022,0.6149440407752991,0.8680998682975769,0.1833631694316864,0.17293845117092133,0.12041547149419785,0.08497950434684753,0.1501888781785965,1.3298707008361816,0.06957993656396866,0.5931419730186462,0.6385383009910583,0.38632911443710327
NVIC0017,NC(=O)c1[nH]nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,-2.811277628,0.4585177004337311,0.024644574150443077,0.1495547592639923,0.2860065698623657,0.019167443737387657,0.15771295130252838,0.42358607053756714,0.5521312355995178,0.2597024440765381,0.6836994886398315,0.11907625943422318,0.3352489769458771,0.07751618325710297,0.5454381704330444,0.14097779989242554,0.25877824425697327,-0.3491633534,0.23548366129398346,0.28190362453460693,0.2714094817638397,0.3817732036113739,0.5512278079986572,0.11605880409479141,0.6661640405654907,0.20059019327163696,0.022292597219347954,-3.633790016,0.04419646039605141,0.983563244342804,0.018583688884973526,0.005283666308969259,0.020575646311044693,0.0029681299347430468,0.02468910627067089,0.005984756629914045,0.036153532564640045,0.0016318208072334528,0.003698536427691579,0.007044270168989897,0.00808017048984766,0.007246756460517645,0.006564544979482889,0.023011263459920883,0.20696493983268738,0.05237625539302826,0.044151656329631805,0.1437710076570511,0.08695144206285477,0.1361619085073471,0.13304604589939117,0.08263782411813736,0.03932565823197365,-1.515896559,0.11475109308958054,0.055727824568748474,0.05888546630740166,0.01482194010168314,0.7673057317733765,0.7002438306808472,0.13900913298130035,0.15614283084869385,0.11542551964521408
NVIC0018,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,-2.23499012,0.37339863181114197,0.03920280933380127,0.2144688367843628,0.4216357171535492,0.03773355484008789,0.2461223006248474,0.8801500201225281,0.5064507126808167,0.016312727704644203,0.06250930577516556,0.08413103222846985,0.28792083263397217,0.06315691769123077,0.817296028137207,0.17203965783119202,0.24706599116325378,1.7715750932693481,0.3372722268104553,2.4002017974853516,0.2999429702758789,0.600735068321228,0.9163593053817749,0.1456126719713211,0.5439995527267456,0.2860013246536255,0.29182395339012146,-2.07172823,0.7571411728858948,3.080124855041504,0.03240486606955528,0.012350836768746376,0.036817945539951324,0.015045568346977234,0.04998393729329109,0.008842426352202892,0.06361270695924759,0.006601140834391117,0.007641201373189688,0.04165707528591156,0.010903474874794483,0.02514963410794735,0.02822272665798664,0.029263943433761597,0.2050468921661377,0.19943074882030487,0.1718708872795105,0.3698444664478302,0.11349128931760788,0.18478602170944214,0.23581326007843018,0.17581018805503845,0.07459032535552979,-0.9487947822,0.5574873685836792,0.21874189376831055,0.24568627774715424,0.017562249675393105,0.7168485522270203,0.3112991154193878,0.19770784676074982,0.26301413774490356,0.14887772500514984
NVIC0019,Oc1ccc(/C=N\Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,-2.892929792,0.8533763885498047,0.04210807383060455,0.1532565802335739,0.6437912583351135,0.04386577755212784,0.33305662870407104,0.15572018921375275,0.7864266037940979,0.05388405919075012,0.9026257991790771,0.023282868787646294,0.14598479866981506,0.20374633371829987,0.6356224417686462,0.6075615882873535,0.6100282073020935,-1.073761702,0.5023409128189087,-0.6286725998,0.6390498876571655,0.7634092569351196,0.21681314706802368,0.9425406455993652,0.19977664947509766,0.5239620804786682,0.19581858813762665,-3.492275715,0.07637783885002136,0.4493662416934967,0.35359737277030945,0.5099040865898132,0.2665184438228607,0.5765301585197449,0.47125735878944397,0.7298619747161865,0.7779470086097717,0.23049086332321167,0.4644874930381775,0.5605106353759766,0.46162840723991394,0.9482004642486572,0.574532151222229,0.3703039288520813,0.7772940397262573,0.7112396359443665,0.7122730612754822,0.7952868938446045,0.7842676639556885,0.8365740180015564,0.8798667192459106,0.865459144115448,0.9938216209411621,1.6760010719299316,0.03917698934674263,0.048685502260923386,0.048811450600624084,0.1189376562833786,1.3461036682128906,0.06875520944595337,0.7533231973648071,0.5257261395454407,0.6543139219284058
NVIC0020,COc1cc(/C=N\Nc2cc(N3CCOCC3)nc(N3CCOCC3)n2)ccc1O,-2.524675846,0.5723402500152588,0.040131621062755585,0.5594278573989868,0.8630557656288147,0.0933307558298111,0.7641568183898926,0.518947184085846,0.4694739878177643,0.02940652146935463,0.771772563457489,0.09521619975566864,0.373616486787796,0.24720275402069092,0.6410318613052368,0.4818670153617859,0.43674778938293457,-0.7075988054,0.4068102240562439,-0.1740810871,0.41229215264320374,0.47694534063339233,0.37685298919677734,0.8262526988983154,0.519509494304657,0.3481940031051636,0.25443148612976074,-3.491654873,0.19876764714717865,1.159848690032959,0.11868307739496231,0.18373049795627594,0.09426040947437286,0.1987113356590271,0.19506604969501495,0.4540921151638031,0.4361090362071991,0.1676981896162033,0.21929322183132172,0.18558278679847717,0.2538551390171051,0.6738633513450623,0.24184492230415344,0.2335558533668518,0.610714852809906,0.36460623145103455,0.3340020775794983,0.41979944705963135,0.4107244908809662,0.4466686546802521,0.5557560324668884,0.5631714463233948,0.9636790156364441,1.2753310203552246,0.04507565498352051,0.03651128336787224,0.05009763315320015,0.042554646730422974,0.5583318471908569,0.2358396053314209,0.7477425932884216,0.4293290078639984,0.6477110385894775
NVIC0021,COc1ccc(/C=C2/SC(=N)NC2=O)cc1O,-2.545939445,0.5602262616157532,0.020283197984099388,0.09697641432285309,0.3615201413631439,0.011102342046797276,0.1792638748884201,0.8675585985183716,0.17349544167518616,0.18297632038593292,0.777008593082428,0.5986525416374207,0.8078580498695374,0.5678890943527222,0.8471768498420715,0.29299044609069824,0.40820810198783875,0.12872931361198425,0.31688955426216125,0.16057419776916504,0.3945891857147217,0.6558052897453308,0.7726514339447021,0.5327814817428589,0.10287787020206451,0.6241610646247864,0.8441604971885681,-3.016283512,0.3066744804382324,1.7767889499664307,0.022916438058018684,0.02047911286354065,0.023746196180582047,0.027530865743756294,0.04885227605700493,0.05952959880232811,0.1292102038860321,0.02829195186495781,0.04405545815825462,0.045410577207803726,0.025521941483020782,0.1387377381324768,0.032600026577711105,0.09061024338006973,0.6270439028739929,0.3349382281303406,0.2839713394641876,0.2105548083782196,0.15313158929347992,0.298031210899353,0.2567603588104248,0.18040888011455536,0.8637538552284241,0.6359779834747314,0.21909299492835999,0.10637912154197693,0.09338100999593735,0.0037310500629246235,-0.08101113141,0.3673650622367859,0.6174790859222412,0.26341480016708374,0.568204939365387
